amfi_code,scheme_name,fund_house,category,date,nav,daily_return,annualized_return,daily_return_pct,annualized_return_pct
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-02-25,521.3038,0.001351132269587163,0.4053066266149894,0.1351132269587163,40.53066266149894
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-02-28,514.1489,-0.013725010253138326,-0.9692743475057376,-1.3725010253138326,-96.92743475057377
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-01,503.1674,-0.021358598647201354,-0.9956634603518174,-2.1358598647201354,-99.56634603518174
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-02,504.7495,0.003144281604889443,1.2058565017666898,0.3144281604889443,120.58565017666898
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-03,505.6316,0.001747599551856771,0.5527238600354314,0.1747599551856771,55.27238600354314
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-04,504.6233,-0.0019941396067809647,-0.3953012620093165,-0.19941396067809647,-39.53012620093165
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-07,504.411,-0.0004207098641698659,-0.1006124017211002,-0.04207098641698659,-10.06124017211002
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-08,518.6513,0.028231541342278454,1113.069563049113,2.8231541342278454,111306.95630491129
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-09,517.7387,-0.0017595636991558639,-0.3584066675281943,-0.17595636991558639,-35.84066675281943
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-10,520.3416,0.005027439517270027,2.5386338105248427,0.5027439517270027,253.86338105248427
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-11,517.6372,-0.0051973549683514975,-0.7310282345592286,-0.5197354968351497,-73.10282345592286
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-14,519.2545,0.003124389050864096,1.1948607593255463,0.3124389050864096,119.48607593255463
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-15,518.432,-0.0015840016793305933,-0.3293345826031956,-0.15840016793305933,-32.93345826031956
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-16,516.825,-0.0030997314980556467,-0.5426679179405796,-0.3099731498055647,-54.26679179405796
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-17,525.4534,0.016695012818652266,63.87161234422233,1.6695012818652266,6387.161234422233
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-18,531.2109,0.010957203816742034,14.583261633131743,1.0957203816742034,1458.3261633131742
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-21,532.1264,0.0017234209614296336,0.5433081611919828,0.17234209614296336,54.330816119198275
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-22,521.6911,-0.019610566211336278,-0.9932008795351578,-1.9610566211336278,-99.32008795351578
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-23,520.3011,-0.002664411947989831,-0.48948123725854664,-0.2664411947989831,-48.948123725854664
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-24,533.1283,0.024653417031022862,461.80938452250433,2.465341703102286,46180.93845225043
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-25,532.3194,-0.0015172707957915588,-0.31794337738553613,-0.15172707957915588,-31.79433773855361
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-28,537.8012,0.010297952695317969,12.221087388100916,1.029795269531797,1222.1087388100916
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-29,544.965,0.013320535543617229,27.06756144894643,1.332053554361723,2706.756144894643
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-30,546.3002,0.002450065600543061,0.8527321898467168,0.2450065600543061,85.27321898467169
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-03-31,542.5392,-0.006884493177926609,-0.8246360515648097,-0.6884493177926609,-82.46360515648097
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-01,531.285,-0.020743570234187825,-0.9949195660240295,-2.0743570234187825,-99.49195660240295
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-04,534.7762,0.006571237659636742,4.209765170821437,0.6571237659636742,420.9765170821437
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-05,531.2213,-0.006647453645094892,-0.8137659168917504,-0.6647453645094892,-81.37659168917504
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-06,532.3217,0.002071453083676955,0.6844957601862498,0.2071453083676955,68.44957601862498
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-07,526.7582,-0.010451386821164643,-0.9291796790488122,-1.0451386821164643,-92.91796790488121
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-08,525.7986,-0.0018217087080941718,-0.3683938436454507,-0.18217087080941718,-36.83938436454507
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-11,526.2264,0.0008136195113490619,0.22746215960929983,0.08136195113490619,22.746215960929984
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-12,527.7466,0.0028888706457903535,1.0687527330756446,0.28888706457903535,106.87527330756446
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-13,522.8529,-0.009272821463937375,-0.9044067043899715,-0.9272821463937375,-90.44067043899715
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-14,528.6739,0.011133150452067975,15.281858964362609,1.1133150452067975,1528.185896436261
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-15,526.1696,-0.004736946537364672,-0.6977638940124111,-0.47369465373646724,-69.77638940124112
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-18,518.7241,-0.014150380409662433,-0.9724393380106623,-1.4150380409662433,-97.24393380106623
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-19,518.493,-0.0004455162195085016,-0.1062195394487484,-0.04455162195085016,-10.62195394487484
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-20,518.9178,0.000819297463996671,0.22921828882565398,0.0819297463996671,22.9218288825654
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-21,519.9214,0.0019340250035746465,0.6272697503382039,0.19340250035746465,62.72697503382039
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-22,526.4763,0.012607482592561281,22.505274502431714,1.260748259256128,2250.527450243171
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-25,525.6507,-0.001568161757708797,-0.32664792117148156,-0.1568161757708797,-32.66479211714815
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-26,525.3674,-0.0005389510562814337,-0.12702842022185523,-0.05389510562814337,-12.702842022185523
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-27,520.5493,-0.009170915439366767,-0.9018965993623964,-0.9170915439366767,-90.18965993623964
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-28,524.6005,0.007782548165947034,6.054106492710691,0.7782548165947034,605.4106492710691
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-04-29,525.7251,0.002143726511888655,0.7153906968062631,0.2143726511888655,71.53906968062631
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-02,524.0515,-0.0031834127759925446,-0.5522407747575233,-0.31834127759925446,-55.22407747575233
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-03,515.5881,-0.016149939462056673,-0.9834770722619123,-1.6149939462056673,-98.34770722619123
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-04,522.4674,0.013342627574220556,27.222187556343968,1.3342627574220556,2722.218755634397
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-05,517.1078,-0.01025824769162631,-0.9256096452807998,-1.025824769162631,-92.56096452807998
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-06,514.6837,-0.004687803974335658,-0.6939798101354248,-0.4687803974335658,-69.39798101354248
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-09,516.5793,0.0036830387284461086,1.525453834613046,0.36830387284461086,152.5453834613046
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-10,511.4204,-0.009986656453326748,-0.9202842517672647,-0.9986656453326748,-92.02842517672647
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-11,504.9889,-0.012575759590348734,-0.9587946401664673,-1.2575759590348734,-95.87946401664674
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-12,495.8735,-0.018050693787526884,-0.9898504908103014,-1.8050693787526884,-98.98504908103014
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-13,499.2941,0.006898130269111125,4.653985241136136,0.6898130269111125,465.39852411361363
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-16,497.1556,-0.004283046805479973,-0.6609629284218324,-0.4283046805479973,-66.09629284218323
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-17,510.4206,0.02668178735188742,760.7916625413284,2.668178735188742,76079.16625413284
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-18,506.2251,-0.008219691760089631,-0.8750600731404399,-0.8219691760089631,-87.50600731404398
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-19,502.3871,-0.007581607470668716,-0.8530766822405375,-0.7581607470668716,-85.30766822405374
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-20,500.1462,-0.004460504658658548,-0.6758541021558446,-0.44605046586585484,-67.58541021558446
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-23,501.4785,0.0026638210987106614,0.9550004286705194,0.26638210987106614,95.50004286705193
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-24,499.6609,-0.0036244824055268188,-0.5994949176991744,-0.3624482405526819,-59.949491769917444
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-25,502.6257,0.005933624183921404,3.4408889492878716,0.5933624183921404,344.08889492878717
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-26,498.5637,-0.008081560493225948,-0.8705974402931851,-0.8081560493225948,-87.05974402931851
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-27,492.78,-0.011600724240453109,-0.9471591903759339,-1.1600724240453109,-94.7159190375934
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-30,485.277,-0.01522586143918181,-0.9790669743884194,-1.522586143918181,-97.90669743884195
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-05-31,476.0989,-0.018913115602016917,-0.9918664073560676,-1.8913115602016917,-99.18664073560676
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-01,474.1732,-0.004044747845458163,-0.6398891544243953,-0.4044747845458163,-63.988915442439534
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-02,473.1602,-0.002136350177530111,-0.4166314482218366,-0.21363501775301108,-41.66314482218366
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-03,470.7754,-0.005040153419497262,-0.720102063284713,-0.5040153419497262,-72.0102063284713
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-06,476.2119,0.011547969583797224,17.054839732528862,1.1547969583797224,1705.4839732528862
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-07,481.6458,0.011410676633658134,16.447713469381075,1.1410676633658134,1644.7713469381074
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-08,480.4735,-0.002433946273381782,-0.4588734507458714,-0.24339462733817818,-45.88734507458714
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-09,473.1759,-0.015188350658256855,-0.978865077446726,-1.5188350658256855,-97.8865077446726
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-10,471.0598,-0.004472121255541528,-0.6768058582377249,-0.4472121255541528,-67.68058582377249
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-13,468.8163,-0.004762664952517648,-0.6997256524456925,-0.4762664952517648,-69.97256524456925
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-14,466.3477,-0.005265601899933969,-0.735638432281499,-0.5265601899933969,-73.5638432281499
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-15,463.7261,-0.005621556619663792,-0.7584379959671326,-0.5621556619663792,-75.84379959671325
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-16,461.2993,-0.0052332616171484325,-0.7334636853527738,-0.5233261617148433,-73.34636853527738
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-17,459.9666,-0.0028890137054186082,-0.5176499241279728,-0.2889013705418608,-51.764992412797284
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-20,457.6317,-0.005076238144247847,-0.7226485583140239,-0.5076238144247847,-72.26485583140239
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-21,458.7099,0.002356043080057546,0.8094529001875375,0.2356043080057546,80.94529001875375
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-22,460.4075,0.003700813956707849,1.5367498218556053,0.3700813956707849,153.67498218556054
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-23,456.9604,-0.0074870630908489,-0.8495069571566529,-0.74870630908489,-84.95069571566529
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-24,462.3501,0.011794676300178386,18.19916204831754,1.1794676300178386,1819.916204831754
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-27,458.6076,-0.008094515389960977,-0.871022636855991,-0.8094515389960977,-87.1022636855991
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-28,452.344,-0.013657863498119038,-0.9687426745656444,-1.3657863498119038,-96.87426745656444
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-29,454.0998,0.0038815591673593275,1.6545082717691644,0.38815591673593275,165.45082717691645
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-06-30,451.0707,-0.006670560083928745,-0.8148544010194659,-0.6670560083928745,-81.4854401019466
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-01,452.584,0.0033549064481466218,1.3257007903427769,0.3354906448146622,132.57007903427768
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-04,443.3196,-0.020470012196630916,-0.9945490834763694,-2.0470012196630916,-99.45490834763694
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-05,449.0289,0.01287851924435568,24.14519106929217,1.287851924435568,2414.5191069292173
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-06,451.9322,0.006465730824897875,4.0739481828076896,0.6465730824897875,407.39481828076896
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-07,446.2213,-0.012636630007775596,-0.9594298264021851,-1.2636630007775596,-95.94298264021852
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-08,440.6669,-0.012447635287692438,-0.9574251053167814,-1.2447635287692438,-95.74251053167814
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-11,447.4448,0.01538100547147958,45.829205646545894,1.538100547147958,4582.92056465459
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-12,444.7739,-0.0059692279360492595,-0.7788143707061699,-0.596922793604926,-77.88143707061698
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-13,441.7416,-0.006817621267794727,-0.8216350932833312,-0.6817621267794727,-82.16350932833312
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-14,433.2246,-0.019280502447584724,-0.992598972752878,-1.9280502447584724,-99.2598972752878
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-15,432.1093,-0.00257441521095525,-0.47773969587400167,-0.257441521095525,-47.77396958740017
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-18,431.4649,-0.0014912893566512153,-0.313456309709116,-0.14912893566512153,-31.345630970911596
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-19,434.4201,0.006849224583506119,4.585201723337374,0.6849224583506119,458.5201723337374
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-20,429.3142,-0.011753369606977149,-0.9491763048610602,-1.1753369606977149,-94.91763048610602
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-21,423.8151,-0.012809033570285067,-0.9611764281989578,-1.2809033570285067,-96.11764281989578
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-22,425.7236,0.004503142997972498,2.102612860841356,0.4503142997972498,210.2612860841356
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-25,429.7419,0.009438753219224827,9.669728316612828,0.9438753219224827,966.9728316612827
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-26,424.047,-0.013251907714839861,-0.965327396857624,-1.3251907714839861,-96.53273968576241
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-27,428.3319,0.010104776121514725,11.599084846964635,1.0104776121514725,1159.9084846964636
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-28,428.6948,0.0008472401892083425,0.2378972003312303,0.08472401892083425,23.78972003312303
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-07-29,433.0659,0.010196298158970052,11.890053643287615,1.0196298158970052,1189.0053643287615
100016,HDFC Top 100 Fund - Regular Plan - Growth,HDFC Mutual Fund,Equity,2022-08-01,433.0211,-0.00010344845899901145,-0.02573346235264351,-0.010344845899901145,-2.573346235264351
