date,nav
28-02-2025,209.93370
27-02-2025,215.25270
25-02-2025,217.69510
24-02-2025,219.50910
21-02-2025,222.19160
20-02-2025,223.48540
19-02-2025,221.76370
18-02-2025,219.78780
17-02-2025,221.54140
14-02-2025,220.16290
13-02-2025,224.75550
12-02-2025,223.74700
11-02-2025,223.66980
10-02-2025,228.54370
07-02-2025,232.79490
06-02-2025,233.51210
05-02-2025,234.77000
04-02-2025,233.85140
03-02-2025,229.58760
31-01-2025,238.74590
30-01-2025,234.02110
29-01-2025,232.21610
28-01-2025,228.97400
27-01-2025,230.12100
24-01-2025,236.84180
23-01-2025,240.14200
22-01-2025,238.06520
21-01-2025,240.17730
20-01-2025,243.38880
17-01-2025,241.85130
16-01-2025,239.08700
15-01-2025,236.81930
14-01-2025,237.23680
13-01-2025,232.23360
10-01-2025,240.37350
09-01-2025,243.70670
08-01-2025,245.65960
07-01-2025,246.12800
06-01-2025,245.10460
03-01-2025,251.75580
02-01-2025,251.29330
01-01-2025,248.19780
31-12-2024,246.49220
30-12-2024,243.47220
27-12-2024,244.06600
26-12-2024,244.00380
24-12-2024,244.33310
23-12-2024,244.11490
20-12-2024,242.15420
19-12-2024,247.01220
18-12-2024,249.15120
17-12-2024,250.29680
16-12-2024,253.21940
13-12-2024,252.22450
12-12-2024,252.26300
11-12-2024,254.50990
10-12-2024,253.23170
09-12-2024,253.74640
06-12-2024,253.40450
05-12-2024,253.00510
04-12-2024,252.61810
03-12-2024,252.25920
02-12-2024,250.65840
29-11-2024,249.15510
28-11-2024,247.07270
27-11-2024,246.60740
26-11-2024,245.17800
25-11-2024,244.55130
22-11-2024,240.63170
21-11-2024,236.69090
19-11-2024,240.00880
18-11-2024,239.48100
14-11-2024,240.39520
13-11-2024,240.37300
12-11-2024,244.90380
11-11-2024,248.00540
08-11-2024,250.13450
07-11-2024,253.74270
06-11-2024,256.91980
05-11-2024,252.31120
04-11-2024,251.69180
31-10-2024,253.53320
30-10-2024,255.05050
29-10-2024,251.70440
28-10-2024,250.39200
25-10-2024,249.74380
24-10-2024,254.33200
23-10-2024,254.76880
22-10-2024,254.99760
21-10-2024,260.13790
18-10-2024,263.28120
17-10-2024,262.79870
16-10-2024,265.53590
15-10-2024,265.96680
14-10-2024,266.95090
11-10-2024,266.99490
10-10-2024,265.50010
09-10-2024,267.52660
08-10-2024,266.62380
07-10-2024,262.03360
04-10-2024,268.02920
03-10-2024,270.32340
01-10-2024,274.71780
30-09-2024,274.59140
27-09-2024,276.85040
26-09-2024,275.17990
25-09-2024,273.80490
24-09-2024,273.07000
23-09-2024,272.04160
20-09-2024,270.51070
19-09-2024,268.56550
18-09-2024,270.86160
17-09-2024,272.85060
16-09-2024,273.44170
13-09-2024,274.17360
12-09-2024,271.53000
11-09-2024,268.70560
10-09-2024,270.53260
09-09-2024,268.76080
06-09-2024,269.51290
05-09-2024,270.83880
04-09-2024,271.38580
03-09-2024,271.96500
02-09-2024,271.65470
30-08-2024,271.87520
29-08-2024,272.54360
28-08-2024,273.52840
27-08-2024,274.51940
26-08-2024,275.74070
23-08-2024,273.04670
22-08-2024,274.19030
21-08-2024,273.48510
20-08-2024,272.17850
19-08-2024,270.75320
16-08-2024,268.11380
14-08-2024,264.91840
13-08-2024,266.64490
12-08-2024,267.89910
09-08-2024,267.93600
08-08-2024,269.63240
07-08-2024,269.16620
06-08-2024,263.32290
05-08-2024,265.49790
02-08-2024,274.63820
01-08-2024,277.22990
31-07-2024,278.06320
30-07-2024,276.39400
29-07-2024,276.58950
26-07-2024,275.76540
25-07-2024,271.94950
24-07-2024,272.83520
23-07-2024,271.82250
22-07-2024,273.18380
19-07-2024,272.55870
18-07-2024,278.15950
16-07-2024,281.05430
15-07-2024,281.10830
12-07-2024,278.28190
11-07-2024,278.24630
10-07-2024,277.75180
09-07-2024,279.57060
08-07-2024,277.69960
05-07-2024,278.47430
04-07-2024,276.76350
03-07-2024,275.95790
02-07-2024,273.44370
01-07-2024,272.88240
28-06-2024,270.85150
27-06-2024,269.78360
26-06-2024,269.63980
25-06-2024,270.07780
24-06-2024,269.84480
21-06-2024,272.38500
20-06-2024,273.06960
19-06-2024,271.08970
18-06-2024,273.35250
14-06-2024,272.79890
13-06-2024,271.12380
12-06-2024,270.13790
11-06-2024,266.91250
10-06-2024,264.35610
07-06-2024,264.48030
06-06-2024,260.59480
05-06-2024,256.10550
04-06-2024,246.10660
03-06-2024,269.80030
31-05-2024,260.13200
30-05-2024,258.61510
29-05-2024,259.09830
28-05-2024,259.19870
27-05-2024,261.47050
24-05-2024,264.42230
23-05-2024,264.28090
22-05-2024,262.35790
21-05-2024,263.74110
17-05-2024,258.85890
16-05-2024,254.83620
15-05-2024,253.39550
14-05-2024,252.37820
13-05-2024,247.77440
10-05-2024,246.54790
09-05-2024,243.93720
08-05-2024,248.62170
07-05-2024,246.49450
06-05-2024,252.00950
03-05-2024,254.94790
02-05-2024,255.20920
30-04-2024,252.92000
29-04-2024,252.89210
26-04-2024,254.03660
25-04-2024,249.70390
24-04-2024,247.17660
23-04-2024,244.58880
22-04-2024,242.42560
19-04-2024,240.65650
18-04-2024,241.63940
16-04-2024,240.65700
15-04-2024,239.86750
12-04-2024,242.79750
10-04-2024,244.73960
09-04-2024,242.32120
08-04-2024,242.68060
05-04-2024,242.78840
04-04-2024,242.47420
03-04-2024,243.22800
02-04-2024,240.26010
01-04-2024,237.44060
31-03-2024,233.21920
28-03-2024,233.22610
27-03-2024,231.29450
26-03-2024,230.49220
22-03-2024,228.67950
21-03-2024,228.50070
20-03-2024,224.08170
19-03-2024,223.28100
18-03-2024,227.50490
15-03-2024,223.94470
14-03-2024,226.11930
13-03-2024,222.22140
12-03-2024,233.84080
11-03-2024,235.01750
07-03-2024,236.22580
06-03-2024,235.96640
05-03-2024,237.78500
04-03-2024,237.42780
01-03-2024,231.81630
29-02-2024,228.31540
28-02-2024,227.15510
27-02-2024,230.42110
26-02-2024,231.87950
23-02-2024,233.06100
22-02-2024,232.50250
21-02-2024,229.83520
20-02-2024,232.85860
19-02-2024,233.20580
16-02-2024,231.42920
15-02-2024,230.83690
14-02-2024,226.86670
13-02-2024,224.63300
12-02-2024,223.66980
09-02-2024,229.71800
08-02-2024,230.75310
07-02-2024,230.50550
06-02-2024,229.70840
05-02-2024,227.47100
02-02-2024,224.80780
01-02-2024,221.54250
31-01-2024,222.49220
30-01-2024,220.03280
29-01-2024,221.22430
25-01-2024,216.49880
24-01-2024,214.26400
23-01-2024,210.75290
19-01-2024,217.17910
18-01-2024,212.89680
17-01-2024,209.52560
16-01-2024,212.26060
15-01-2024,213.85480
12-01-2024,211.13790
11-01-2024,210.03250
10-01-2024,208.83340
09-01-2024,208.27460
08-01-2024,207.54490
05-01-2024,210.16490
04-01-2024,210.04400
03-01-2024,207.24250
02-01-2024,206.99200
01-01-2024,205.90270
29-12-2023,204.95280
28-12-2023,204.99050
27-12-2023,201.62360
26-12-2023,201.27010
22-12-2023,200.71160
21-12-2023,200.36010
20-12-2023,195.59660
19-12-2023,202.10360
18-12-2023,202.51170
15-12-2023,201.55990
14-12-2023,200.32660
13-12-2023,198.10830
12-12-2023,197.35960
11-12-2023,199.03500
08-12-2023,197.99550
07-12-2023,200.40170
06-12-2023,198.88360
05-12-2023,198.57210
04-12-2023,197.15940
01-12-2023,195.43070
30-11-2023,193.11750
29-11-2023,191.43740
28-11-2023,190.12360
24-11-2023,188.39070
23-11-2023,187.29640
22-11-2023,187.70580
21-11-2023,187.93690
20-11-2023,187.46190
17-11-2023,187.89880
16-11-2023,188.05600
15-11-2023,186.28440
13-11-2023,185.98120
10-11-2023,184.57930
09-11-2023,184.04950
08-11-2023,184.49270
07-11-2023,182.92010
06-11-2023,182.06350
03-11-2023,180.47610
02-11-2023,179.98860
01-11-2023,176.66550
31-10-2023,176.47230
30-10-2023,176.37260
27-10-2023,175.78870
26-10-2023,173.63020
25-10-2023,174.65330
23-10-2023,175.63220
20-10-2023,180.27280
19-10-2023,182.87280
18-10-2023,182.61420
17-10-2023,184.71530
16-10-2023,184.13220
13-10-2023,183.72320
12-10-2023,184.69350
11-10-2023,181.70820
10-10-2023,180.44850
09-10-2023,177.67780
06-10-2023,180.12730
05-10-2023,179.35140
04-10-2023,179.60640
03-10-2023,182.32460
29-09-2023,182.32110
27-09-2023,182.19940
26-09-2023,180.70820
25-09-2023,180.21270
22-09-2023,178.42280
21-09-2023,178.71280
20-09-2023,179.80080
18-09-2023,181.39550
15-09-2023,181.82060
14-09-2023,181.77950
13-09-2023,180.75730
12-09-2023,178.53770
11-09-2023,182.70230
08-09-2023,180.53120
07-09-2023,179.06150
06-09-2023,178.45060
05-09-2023,179.15310
04-09-2023,177.59600
01-09-2023,175.35290
31-08-2023,172.72570
30-08-2023,172.87890
29-08-2023,171.74310
28-08-2023,171.58600
25-08-2023,170.41030
24-08-2023,171.31850
23-08-2023,172.38170
22-08-2023,172.45170
21-08-2023,171.14400
18-08-2023,170.25420
17-08-2023,170.28750
16-08-2023,169.97280
14-08-2023,169.37510
11-08-2023,170.06360
10-08-2023,170.75990
09-08-2023,170.32860
08-08-2023,169.60700
07-08-2023,168.90460
04-08-2023,168.02840
03-08-2023,167.61710
02-08-2023,167.22170
01-08-2023,170.48700
31-07-2023,171.12200
28-07-2023,170.60530
27-07-2023,169.30050
26-07-2023,168.31660
25-07-2023,165.26900
24-07-2023,164.44360
21-07-2023,164.27070
20-07-2023,164.83060
19-07-2023,164.09550
18-07-2023,162.77160
17-07-2023,163.20760
14-07-2023,161.93010
13-07-2023,159.80870
12-07-2023,161.54150
11-07-2023,161.05700
10-07-2023,160.03430
07-07-2023,160.18350
06-07-2023,160.49790
05-07-2023,159.31000
04-07-2023,158.42540
03-07-2023,158.39860
30-06-2023,156.87760
28-06-2023,155.69110
27-06-2023,154.69070
26-06-2023,153.89630
23-06-2023,153.18750
22-06-2023,154.55860
21-06-2023,156.35350
20-06-2023,154.95880
19-06-2023,154.57520
16-06-2023,154.80560
15-06-2023,153.69120
14-06-2023,154.35170
13-06-2023,153.76760
12-06-2023,151.32190
09-06-2023,150.49850
08-06-2023,150.47920
07-06-2023,151.55830
06-06-2023,149.95410
05-06-2023,149.87710
02-06-2023,149.27490
01-06-2023,148.82140
31-05-2023,148.25210
30-05-2023,148.25810
29-05-2023,147.21310
26-05-2023,146.99070
25-05-2023,145.57900
24-05-2023,145.20010
23-05-2023,145.29430
22-05-2023,145.29820
19-05-2023,144.58520
18-05-2023,144.55640
17-05-2023,145.54360
16-05-2023,146.00160
15-05-2023,146.18920
12-05-2023,145.36710
11-05-2023,146.08690
10-05-2023,146.40760
09-05-2023,146.96460
08-05-2023,147.32980
05-05-2023,146.23960
04-05-2023,148.17130
03-05-2023,146.93040
02-05-2023,147.47070
28-04-2023,146.36580
27-04-2023,143.96850
26-04-2023,143.88990
25-04-2023,143.26850
24-04-2023,143.06050
21-04-2023,142.11200
20-04-2023,142.86970
19-04-2023,142.77040
18-04-2023,142.84660
17-04-2023,142.83240
13-04-2023,142.50510
12-04-2023,142.10340
11-04-2023,141.93360
10-04-2023,141.25300
06-04-2023,140.89730
05-04-2023,140.18580
03-04-2023,140.08030
31-03-2023,139.19770
29-03-2023,137.20990
28-03-2023,134.80720
27-03-2023,135.01550
24-03-2023,135.39020
23-03-2023,136.76990
22-03-2023,137.80240
21-03-2023,137.42400
20-03-2023,136.29040
17-03-2023,137.97190
16-03-2023,137.71930
15-03-2023,137.86010
14-03-2023,137.98460
13-03-2023,139.65850
10-03-2023,142.52470
09-03-2023,144.00230
08-03-2023,144.83620
06-03-2023,143.97380
03-03-2023,143.23780
02-03-2023,141.21250
01-03-2023,141.09570
28-02-2023,139.42660
27-02-2023,139.11440
24-02-2023,139.79420
23-02-2023,141.24080
22-02-2023,141.17450
21-02-2023,142.64170
20-02-2023,143.17700
17-02-2023,143.21640
16-02-2023,144.31780
15-02-2023,143.16220
14-02-2023,141.95870
13-02-2023,141.61870
10-02-2023,142.88880
09-02-2023,142.12720
08-02-2023,142.21130
07-02-2023,141.39970
06-02-2023,142.13990
03-02-2023,141.83290
02-02-2023,141.43430
01-02-2023,141.18900
31-01-2023,144.65780
30-01-2023,141.18360
27-01-2023,141.37070
25-01-2023,146.00430
24-01-2023,149.14140
23-01-2023,150.25570
20-01-2023,150.05170
19-01-2023,150.80090
18-01-2023,150.74110
17-01-2023,150.91900
16-01-2023,151.41800
13-01-2023,151.25590
12-01-2023,150.53840
11-01-2023,151.35550
10-01-2023,150.98170
09-01-2023,152.28430
06-01-2023,150.56030
05-01-2023,151.82080
04-01-2023,150.96400
03-01-2023,152.95690
02-01-2023,152.10240
30-12-2022,150.25850
29-12-2022,148.65370
28-12-2022,148.20890
27-12-2022,148.03850
26-12-2022,145.82910
23-12-2022,140.38610
22-12-2022,146.83450
21-12-2022,148.56600
20-12-2022,152.07560
19-12-2022,152.52100
16-12-2022,151.18210
15-12-2022,153.85810
14-12-2022,155.62150
13-12-2022,155.14660
12-12-2022,153.60170
09-12-2022,152.63430
08-12-2022,154.73710
07-12-2022,152.66130
06-12-2022,152.91560
05-12-2022,153.07900
02-12-2022,152.38860
01-12-2022,151.31280
30-11-2022,149.66500
29-11-2022,149.71150
28-11-2022,149.99240
25-11-2022,149.23330
24-11-2022,147.59410
23-11-2022,147.02590
22-11-2022,146.29660
21-11-2022,145.14870
18-11-2022,144.31650
17-11-2022,144.08310
16-11-2022,144.36850
15-11-2022,145.80040
14-11-2022,145.96420
11-11-2022,146.30300
10-11-2022,146.80620
09-11-2022,147.57420
07-11-2022,146.10470
04-11-2022,145.65000
03-11-2022,145.43110
02-11-2022,144.35720
01-11-2022,144.45540
31-10-2022,144.50660
28-10-2022,143.30290
27-10-2022,143.61540
25-10-2022,142.47030
21-10-2022,141.34020
20-10-2022,142.42910
19-10-2022,142.14610
18-10-2022,142.09110
17-10-2022,140.11570
14-10-2022,139.01920
13-10-2022,139.15900
12-10-2022,140.58430
11-10-2022,139.29990
10-10-2022,142.09860
07-10-2022,142.96060
06-10-2022,142.87240
04-10-2022,141.58150
03-10-2022,137.91700
30-09-2022,140.71020
29-09-2022,138.42880
28-09-2022,137.52520
27-09-2022,139.23900
26-09-2022,138.90110
23-09-2022,143.75640
22-09-2022,147.02750
21-09-2022,147.08900
20-09-2022,148.09990
19-09-2022,146.44190
16-09-2022,144.62790
15-09-2022,148.08740
14-09-2022,147.72330
13-09-2022,147.02810
12-09-2022,146.65050
09-09-2022,145.29520
08-09-2022,144.58180
07-09-2022,143.29480
06-09-2022,142.60980
05-09-2022,142.54140
02-09-2022,141.54790
01-09-2022,140.34870
30-08-2022,139.80720
29-08-2022,137.42540
26-08-2022,138.05880
25-08-2022,136.55250
24-08-2022,137.23370
23-08-2022,135.72560
22-08-2022,134.41950
19-08-2022,135.94000
18-08-2022,136.24580
17-08-2022,136.07950
16-08-2022,136.15430
12-08-2022,134.44210
11-08-2022,134.67310
10-08-2022,133.68400
08-08-2022,134.00480
05-08-2022,133.30980
04-08-2022,132.77870
03-08-2022,133.96740
02-08-2022,134.51690
01-08-2022,134.38730
29-07-2022,132.63750
28-07-2022,131.07390
27-07-2022,130.91630
26-07-2022,129.80950
25-07-2022,130.50510
22-07-2022,130.48690
21-07-2022,130.31750
20-07-2022,128.34940
19-07-2022,128.54860
18-07-2022,127.64180
15-07-2022,125.92860
14-07-2022,125.15830
13-07-2022,125.92550
12-07-2022,126.17130
11-07-2022,126.51950
08-07-2022,125.37230
07-07-2022,125.03870
06-07-2022,123.15030
05-07-2022,121.54460
04-07-2022,121.60480
01-07-2022,120.35860
30-06-2022,119.98350
29-06-2022,121.30450
28-06-2022,121.39010
27-06-2022,120.93240
24-06-2022,119.92590
23-06-2022,118.06990
22-06-2022,116.65600
21-06-2022,119.12330
20-06-2022,115.45940
17-06-2022,117.28600
16-06-2022,117.86470
15-06-2022,120.98350
14-06-2022,121.49340
13-06-2022,121.50620
10-06-2022,125.70570
09-06-2022,126.41980
08-06-2022,125.60390
07-06-2022,126.17560
06-06-2022,126.80110
03-06-2022,127.14360
02-06-2022,128.93050
01-06-2022,127.75550
31-05-2022,127.66610
30-05-2022,128.30990
27-05-2022,125.36690
26-05-2022,123.73390
25-05-2022,122.49120
24-05-2022,125.06770
23-05-2022,126.55240
20-05-2022,127.51410
19-05-2022,123.90270
18-05-2022,127.11440
17-05-2022,126.96140
16-05-2022,123.26960
13-05-2022,120.74550
12-05-2022,120.11960
11-05-2022,122.66520
10-05-2022,124.59860
09-05-2022,127.11310
06-05-2022,129.57220
05-05-2022,130.96870
04-05-2022,130.57760
02-05-2022,135.12520
29-04-2022,135.42380
28-04-2022,136.14670
27-04-2022,135.48550
26-04-2022,135.92780
25-04-2022,133.37530
22-04-2022,136.70780
21-04-2022,138.08410
20-04-2022,136.04070
19-04-2022,136.21500
18-04-2022,138.41530
13-04-2022,139.54620
12-04-2022,140.06600
11-04-2022,141.74200
08-04-2022,141.30350
07-04-2022,138.73430
06-04-2022,139.28680
05-04-2022,138.39600
04-04-2022,138.17570
01-04-2022,137.16960
31-03-2022,135.68360
30-03-2022,134.32130
29-03-2022,132.71460
28-03-2022,130.14680
25-03-2022,130.65460
24-03-2022,130.07870
23-03-2022,127.25150
22-03-2022,126.36800
21-03-2022,126.32590
17-03-2022,125.80220
16-03-2022,124.55930
15-03-2022,122.43050
14-03-2022,122.83030
11-03-2022,122.62140
10-03-2022,122.11450
09-03-2022,121.82610
08-03-2022,118.31430
07-03-2022,116.58480
04-03-2022,118.58410
03-03-2022,121.30600
02-03-2022,120.94980
28-02-2022,121.33140
25-02-2022,120.14300
24-02-2022,115.35400
23-02-2022,122.48410
22-02-2022,122.14000
21-02-2022,124.02260
18-02-2022,125.04810
17-02-2022,126.12270
16-02-2022,126.58860
15-02-2022,126.53170
14-02-2022,123.33250
11-02-2022,128.11040
10-02-2022,130.32100
09-02-2022,129.71800
08-02-2022,128.25570
07-02-2022,129.39860
04-02-2022,130.64920
03-02-2022,131.64620
02-02-2022,132.05230
01-02-2022,129.73130
31-01-2022,128.12080
28-01-2022,126.21270
27-01-2022,124.56140
25-01-2022,124.17980
24-01-2022,122.39920
21-01-2022,126.96730
20-01-2022,129.12060
19-01-2022,129.41170
18-01-2022,129.72850
17-01-2022,131.66760
14-01-2022,131.32470
13-01-2022,130.95520
12-01-2022,130.41420
11-01-2022,128.93760
10-01-2022,128.68340
07-01-2022,126.99770
06-01-2022,127.20910
05-01-2022,127.23680
04-01-2022,126.49060
03-01-2022,126.50680
31-12-2021,125.28070
30-12-2021,123.80130
29-12-2021,124.47170
28-12-2021,124.57600
27-12-2021,123.31880
24-12-2021,122.87400
23-12-2021,124.19310
22-12-2021,123.26280
21-12-2021,121.79500
20-12-2021,119.71000
17-12-2021,123.67490
