date,nav
17-12-2024,102.27880
16-12-2024,108.81760
13-12-2024,108.76540
12-12-2024,108.76000
11-12-2024,108.77140
10-12-2024,108.75120
09-12-2024,108.71240
06-12-2024,108.64920
05-12-2024,108.71270
04-12-2024,108.66520
03-12-2024,108.57720
02-12-2024,108.54700
29-11-2024,108.34810
28-11-2024,108.24800
27-11-2024,108.21860
26-11-2024,108.23400
25-11-2024,108.21990
22-11-2024,108.13010
21-11-2024,108.15470
19-11-2024,108.14590
18-11-2024,108.11440
14-11-2024,108.02650
13-11-2024,108.05130
12-11-2024,108.05340
11-11-2024,108.04570
08-11-2024,107.98840
07-11-2024,107.92370
06-11-2024,107.88790
05-11-2024,107.88740
04-11-2024,107.87390
31-10-2024,107.80150
30-10-2024,107.78810
29-10-2024,107.72500
28-10-2024,107.68610
25-10-2024,107.69090
24-10-2024,107.67400
23-10-2024,107.63360
22-10-2024,107.58690
21-10-2024,107.63570
18-10-2024,107.61580
17-10-2024,107.65030
16-10-2024,107.65350
15-10-2024,107.65340
14-10-2024,107.61860
11-10-2024,107.52650
10-10-2024,107.50400
09-10-2024,107.47720
08-10-2024,107.31260
07-10-2024,107.24870
04-10-2024,107.22570
03-10-2024,107.30760
01-10-2024,107.32370
30-09-2024,107.22500
27-09-2024,107.17690
26-09-2024,107.19660
25-09-2024,107.11260
24-09-2024,107.04660
23-09-2024,107.02370
20-09-2024,106.92900
19-09-2024,106.88090
17-09-2024,106.76390
16-09-2024,106.76230
13-09-2024,106.65730
12-09-2024,106.58270
11-09-2024,106.55120
10-09-2024,106.49020
09-09-2024,106.46670
06-09-2024,106.41460
05-09-2024,106.40590
04-09-2024,106.37540
03-09-2024,106.33290
02-09-2024,106.30540
30-08-2024,106.26680
29-08-2024,106.26480
28-08-2024,106.23650
27-08-2024,106.19530
26-08-2024,106.17030
23-08-2024,106.11270
22-08-2024,106.08580
21-08-2024,106.05180
20-08-2024,106.02520
19-08-2024,105.98180
16-08-2024,105.91160
14-08-2024,105.89430
13-08-2024,105.85320
12-08-2024,105.82620
09-08-2024,105.78610
08-08-2024,105.76370
07-08-2024,105.75490
06-08-2024,105.72530
05-08-2024,105.72620
02-08-2024,105.59090
01-08-2024,105.54550
31-07-2024,105.51090
30-07-2024,105.50940
29-07-2024,105.51190
26-07-2024,105.41350
25-07-2024,105.34080
24-07-2024,105.25950
23-07-2024,105.22530
22-07-2024,105.22300
19-07-2024,105.17580
18-07-2024,105.14520
16-07-2024,105.08550
15-07-2024,105.01510
12-07-2024,104.92920
11-07-2024,104.92270
10-07-2024,104.90090
09-07-2024,104.87610
08-07-2024,104.84850
05-07-2024,104.77860
04-07-2024,104.74500
03-07-2024,104.71140
02-07-2024,104.67240
01-07-2024,104.62760
30-06-2024,104.61360
28-06-2024,104.57400
27-06-2024,104.53820
26-06-2024,104.51870
25-06-2024,104.54050
24-06-2024,117.87080
21-06-2024,104.47130
20-06-2024,104.43200
19-06-2024,104.39940
18-06-2024,104.35240
14-06-2024,104.27040
13-06-2024,104.23660
12-06-2024,104.17780
11-06-2024,104.15560
10-06-2024,104.09280
07-06-2024,104.03510
06-06-2024,103.99790
05-06-2024,103.90010
04-06-2024,103.84140
03-06-2024,104.09830
31-05-2024,103.95470
30-05-2024,103.92790
29-05-2024,103.89540
28-05-2024,103.91180
27-05-2024,103.91530
24-05-2024,103.87100
22-05-2024,103.79920
21-05-2024,103.72470
17-05-2024,103.60860
16-05-2024,103.61800
15-05-2024,103.53120
14-05-2024,103.45250
13-05-2024,103.41880
10-05-2024,103.36070
09-05-2024,103.32710
08-05-2024,103.31910
07-05-2024,103.32510
06-05-2024,103.31350
03-05-2024,103.16000
02-05-2024,103.10970
30-04-2024,103.05140
29-04-2024,103.01610
26-04-2024,102.95930
25-04-2024,102.94930
24-04-2024,102.95490
23-04-2024,102.95320
22-04-2024,102.88180
19-04-2024,102.78500
18-04-2024,102.87800
16-04-2024,102.83400
15-04-2024,102.86950
12-04-2024,102.78530
10-04-2024,102.89980
08-04-2024,102.78940
05-04-2024,102.82780
04-04-2024,102.83100
03-04-2024,102.79320
02-04-2024,102.76080
31-03-2024,102.76320
28-03-2024,102.70960
27-03-2024,102.53610
26-03-2024,110.19030
22-03-2024,110.17290
21-03-2024,110.20460
20-03-2024,110.14850
19-03-2024,110.11400
18-03-2024,110.14400
15-03-2024,110.13190
14-03-2024,110.11960
13-03-2024,110.13030
12-03-2024,110.12460
11-03-2024,110.12000
07-03-2024,109.96240
06-03-2024,109.91770
05-03-2024,109.85520
04-03-2024,109.84360
01-03-2024,109.78340
29-02-2024,109.77110
28-02-2024,109.75690
27-02-2024,109.71470
26-02-2024,109.71610
23-02-2024,109.61860
22-02-2024,109.60910
21-02-2024,109.58460
20-02-2024,109.53830
16-02-2024,109.39300
15-02-2024,109.37710
14-02-2024,109.29380
13-02-2024,109.32210
12-02-2024,109.31830
09-02-2024,109.25690
08-02-2024,109.29290
07-02-2024,109.29380
06-02-2024,109.24890
05-02-2024,109.22790
02-02-2024,109.24840
01-02-2024,109.13340
31-01-2024,108.95010
30-01-2024,108.90940
29-01-2024,108.86630
25-01-2024,108.77950
24-01-2024,108.75840
23-01-2024,108.75600
19-01-2024,108.66340
18-01-2024,108.66910
17-01-2024,108.66410
16-01-2024,108.65650
15-01-2024,108.65460
12-01-2024,108.52770
11-01-2024,108.47680
10-01-2024,108.46870
09-01-2024,108.43510
08-01-2024,108.40130
05-01-2024,108.29340
04-01-2024,108.30680
03-01-2024,108.30330
02-01-2024,108.30200
01-01-2024,108.29620
29-12-2023,108.24040
28-12-2023,116.28690
27-12-2023,116.27850
26-12-2023,116.29000
22-12-2023,116.18620
21-12-2023,116.16660
20-12-2023,116.16370
19-12-2023,116.14600
18-12-2023,116.14980
15-12-2023,116.06750
14-12-2023,115.94490
13-12-2023,115.77670
12-12-2023,115.73870
11-12-2023,115.72130
08-12-2023,115.69750
07-12-2023,115.70120
06-12-2023,115.67140
05-12-2023,115.60870
04-12-2023,115.57860
01-12-2023,115.49280
30-11-2023,115.51180
29-11-2023,115.52480
28-11-2023,115.46060
24-11-2023,115.34870
23-11-2023,115.38380
22-11-2023,115.39560
21-11-2023,115.34620
20-11-2023,115.41240
17-11-2023,115.40460
16-11-2023,115.35900
15-11-2023,115.31840
13-11-2023,115.17620
10-11-2023,115.10990
09-11-2023,115.14820
08-11-2023,115.09700
07-11-2023,115.04810
06-11-2023,114.99390
03-11-2023,114.91850
02-11-2023,114.85980
01-11-2023,114.76190
31-10-2023,114.75320
30-10-2023,114.72130
27-10-2023,114.67550
26-10-2023,114.65430
25-10-2023,114.63850
23-10-2023,114.55610
20-10-2023,114.52030
19-10-2023,114.50850
18-10-2023,114.52640
17-10-2023,114.53360
16-10-2023,114.51500
13-10-2023,114.45760
12-10-2023,114.42770
11-10-2023,114.37720
10-10-2023,114.27730
09-10-2023,114.23350
06-10-2023,114.22820
05-10-2023,114.51520
04-10-2023,114.43010
03-10-2023,114.42570
29-09-2023,114.37460
27-09-2023,114.40220
26-09-2023,114.38580
25-09-2023,114.39260
22-09-2023,114.34370
21-09-2023,114.33460
20-09-2023,114.30680
18-09-2023,114.22570
15-09-2023,114.16340
14-09-2023,114.24680
13-09-2023,114.14710
12-09-2023,114.00960
11-09-2023,114.02390
08-09-2023,114.00150
07-09-2023,114.04370
06-09-2023,113.95710
05-09-2023,113.99840
04-09-2023,113.98430
01-09-2023,113.92050
31-08-2023,113.90050
30-08-2023,113.88340
29-08-2023,113.84670
28-08-2023,113.82210
25-08-2023,113.70800
24-08-2023,113.69820
23-08-2023,113.63580
22-08-2023,113.56080
21-08-2023,113.57260
18-08-2023,113.50550
17-08-2023,113.44800
14-08-2023,113.47170
11-08-2023,113.43280
10-08-2023,113.46950
09-08-2023,113.44460
08-08-2023,113.40970
07-08-2023,113.41450
04-08-2023,113.30240
03-08-2023,113.33660
02-08-2023,113.37100
01-08-2023,113.35020
31-07-2023,113.29550
28-07-2023,113.22330
27-07-2023,113.30200
26-07-2023,113.25000
25-07-2023,113.20680
24-07-2023,113.25200
21-07-2023,113.18670
20-07-2023,113.21350
19-07-2023,113.18500
18-07-2023,113.15390
17-07-2023,113.09330
14-07-2023,113.02240
13-07-2023,112.97940
12-07-2023,112.87850
11-07-2023,112.87900
10-07-2023,112.79470
07-07-2023,112.74170
06-07-2023,112.76070
05-07-2023,112.77340
04-07-2023,112.73320
03-07-2023,112.67790
30-06-2023,112.66350
28-06-2023,112.65210
27-06-2023,112.60730
26-06-2023,112.59880
23-06-2023,112.54470
22-06-2023,112.53470
21-06-2023,112.54830
20-06-2023,112.55430
19-06-2023,112.54270
16-06-2023,112.46880
15-06-2023,112.45790
14-06-2023,112.45220
13-06-2023,112.45640
12-06-2023,112.41810
09-06-2023,112.36620
08-06-2023,112.39950
07-06-2023,112.42410
06-06-2023,112.39760
05-06-2023,112.35000
02-06-2023,112.31360
01-06-2023,112.30410
31-05-2023,112.23280
30-05-2023,112.21490
29-05-2023,112.19940
26-05-2023,112.16090
25-05-2023,112.14680
24-05-2023,112.13920
23-05-2023,112.10720
22-05-2023,112.11960
19-05-2023,111.97290
18-05-2023,111.96250
17-05-2023,111.87860
16-05-2023,111.84390
15-05-2023,111.80170
12-05-2023,111.73570
11-05-2023,111.69120
10-05-2023,111.66320
09-05-2023,111.64940
08-05-2023,111.64620
04-05-2023,111.55600
03-05-2023,111.53400
02-05-2023,111.45510
28-04-2023,111.38140
27-04-2023,111.37470
26-04-2023,111.31570
25-04-2023,111.28450
24-04-2023,111.24440
21-04-2023,111.11770
20-04-2023,111.06950
19-04-2023,111.06690
18-04-2023,111.02900
17-04-2023,110.99470
13-04-2023,110.92730
12-04-2023,110.91340
11-04-2023,110.84700
10-04-2023,110.83390
06-04-2023,110.76920
05-04-2023,110.54930
03-04-2023,110.43690
31-03-2023,110.38870
29-03-2023,110.25250
28-03-2023,110.11560
27-03-2023,110.14690
24-03-2023,110.07940
23-03-2023,110.06250
21-03-2023,109.98100
20-03-2023,109.95090
17-03-2023,109.83660
16-03-2023,109.79880
15-03-2023,109.81230
14-03-2023,109.78890
13-03-2023,109.73450
10-03-2023,109.57690
09-03-2023,109.54100
08-03-2023,109.51030
06-03-2023,109.53130
03-03-2023,109.48740
02-03-2023,109.44700
01-03-2023,109.43000
28-02-2023,109.44420
27-02-2023,109.43410
24-02-2023,109.42340
23-02-2023,109.40900
22-02-2023,109.38180
21-02-2023,109.41820
20-02-2023,109.37800
17-02-2023,109.29240
16-02-2023,109.32430
15-02-2023,109.29290
14-02-2023,109.24800
13-02-2023,109.28260
10-02-2023,109.24120
09-02-2023,109.24460
08-02-2023,109.24720
07-02-2023,109.28260
06-02-2023,109.26620
03-02-2023,109.24250
02-02-2023,109.21860
01-02-2023,109.18490
31-01-2023,109.06780
30-01-2023,109.00720
27-01-2023,108.97870
25-01-2023,108.99620
24-01-2023,108.99950
23-01-2023,108.98030
20-01-2023,108.93350
19-01-2023,108.95780
18-01-2023,108.92900
17-01-2023,108.90980
16-01-2023,108.89450
13-01-2023,108.84410
12-01-2023,108.81540
11-01-2023,108.76820
10-01-2023,108.74090
09-01-2023,108.71890
06-01-2023,108.62350
05-01-2023,108.64050
04-01-2023,108.62620
03-01-2023,108.62700
02-01-2023,108.59220
30-12-2022,108.52250
29-12-2022,108.49820
28-12-2022,108.49210
27-12-2022,108.47200
26-12-2022,108.43030
23-12-2022,108.40950
22-12-2022,108.39030
21-12-2022,108.38430
20-12-2022,108.41230
19-12-2022,108.38370
16-12-2022,108.34660
15-12-2022,108.33360
14-12-2022,108.34880
13-12-2022,108.28840
12-12-2022,108.26140
09-12-2022,108.18680
08-12-2022,108.17830
07-12-2022,108.15510
06-12-2022,108.17620
05-12-2022,108.14990
02-12-2022,108.09880
01-12-2022,108.08320
30-11-2022,108.03340
29-11-2022,107.99000
28-11-2022,107.99590
25-11-2022,107.90660
24-11-2022,107.88820
23-11-2022,107.83930
22-11-2022,107.83690
21-11-2022,107.80020
18-11-2022,107.75270
17-11-2022,107.73460
16-11-2022,107.70650
15-11-2022,107.70900
14-11-2022,107.65930
11-11-2022,107.61050
10-11-2022,107.52430
09-11-2022,107.45810
07-11-2022,107.36330
04-11-2022,107.30700
03-11-2022,107.29440
02-11-2022,107.30300
01-11-2022,107.28180
31-10-2022,107.27290
28-10-2022,107.21370
27-10-2022,107.23490
25-10-2022,107.11200
21-10-2022,106.96490
20-10-2022,106.97570
19-10-2022,106.99700
18-10-2022,106.97670
17-10-2022,106.94370
14-10-2022,106.79220
13-10-2022,106.81200
12-10-2022,106.80800
11-10-2022,106.78200
10-10-2022,106.82330
07-10-2022,106.84080
06-10-2022,106.88750
04-10-2022,106.88560
03-10-2022,106.82610
30-09-2022,106.79480
29-09-2022,106.71450
28-09-2022,106.64850
27-09-2022,106.65750
26-09-2022,106.67840
23-09-2022,106.63330
22-09-2022,106.75490
21-09-2022,106.80720
20-09-2022,106.82400
19-09-2022,106.87480
16-09-2022,106.85850
15-09-2022,106.90840
14-09-2022,106.96250
13-09-2022,106.99830
12-09-2022,106.95400
09-09-2022,106.91160
08-09-2022,106.90050
07-09-2022,106.86810
06-09-2022,106.82910
05-09-2022,106.81910
02-09-2022,106.77050
01-09-2022,106.74750
30-08-2022,106.70380
29-08-2022,106.69060
26-08-2022,106.62960
25-08-2022,106.58240
24-08-2022,106.59900
23-08-2022,106.55970
22-08-2022,106.55680
19-08-2022,106.50720
18-08-2022,106.51410
17-08-2022,106.50920
12-08-2022,106.32940
11-08-2022,106.32090
10-08-2022,106.25420
08-08-2022,106.15410
05-08-2022,106.10860
04-08-2022,106.22540
03-08-2022,106.15000
02-08-2022,106.19930
01-08-2022,106.12190
29-07-2022,106.00660
28-07-2022,105.94840
27-07-2022,105.92930
26-07-2022,105.91610
25-07-2022,105.91410
22-07-2022,105.84490
21-07-2022,105.84010
20-07-2022,105.83040
19-07-2022,105.79960
18-07-2022,105.78800
15-07-2022,105.77600
14-07-2022,105.77600
13-07-2022,105.76950
12-07-2022,105.70930
11-07-2022,105.67200
08-07-2022,105.67230
07-07-2022,105.70410
06-07-2022,105.70650
05-07-2022,105.53710
04-07-2022,105.48840
01-07-2022,105.39630
30-06-2022,105.31990
29-06-2022,105.28590
28-06-2022,105.27710
27-06-2022,105.29220
24-06-2022,105.19710
23-06-2022,105.21060
22-06-2022,105.17670
21-06-2022,112.75700
20-06-2022,112.73360
17-06-2022,112.57830
16-06-2022,112.57150
15-06-2022,112.57570
14-06-2022,112.58300
13-06-2022,112.59850
10-06-2022,112.68480
09-06-2022,112.64870
08-06-2022,112.59020
07-06-2022,112.45530
06-06-2022,112.53000
03-06-2022,112.54690
02-06-2022,112.57900
01-06-2022,112.55190
31-05-2022,112.68010
30-05-2022,112.61660
27-05-2022,112.58750
26-05-2022,112.57510
25-05-2022,112.55110
24-05-2022,112.54320
23-05-2022,112.50610
20-05-2022,112.43740
19-05-2022,112.45390
18-05-2022,112.43680
17-05-2022,112.41370
13-05-2022,112.36470
12-05-2022,112.43300
11-05-2022,112.39910
10-05-2022,112.34790
09-05-2022,112.26720
06-05-2022,112.24400
05-05-2022,112.35880
04-05-2022,112.43310
02-05-2022,113.13190
29-04-2022,113.09560
28-04-2022,113.08480
27-04-2022,113.09540
26-04-2022,113.05790
25-04-2022,113.06150
22-04-2022,112.95900
21-04-2022,112.95600
20-04-2022,112.93600
19-04-2022,112.90460
18-04-2022,112.85840
13-04-2022,112.68440
12-04-2022,112.84050
11-04-2022,112.84790
08-04-2022,112.90620
07-04-2022,113.18250
06-04-2022,113.16070
05-04-2022,113.16610
04-04-2022,113.11710
31-03-2022,113.07820
30-03-2022,113.02550
29-03-2022,112.99120
28-03-2022,112.94480
25-03-2022,112.90340
24-03-2022,112.85420
23-03-2022,112.82310
22-03-2022,121.94410
21-03-2022,121.94740
17-03-2022,121.88160
16-03-2022,121.79190
15-03-2022,121.81770
14-03-2022,121.71790
11-03-2022,121.66520
10-03-2022,121.66990
09-03-2022,121.61440
08-03-2022,121.59350
07-03-2022,121.60230
04-03-2022,121.66030
03-03-2022,121.62960
02-03-2022,121.66500
28-02-2022,121.73480
25-02-2022,121.71610
24-02-2022,121.71610
23-02-2022,121.72640
22-02-2022,121.68930
21-02-2022,121.71930
18-02-2022,121.68240
17-02-2022,121.65610
16-02-2022,121.64480
15-02-2022,121.61810
14-02-2022,121.62360
11-02-2022,121.52650
10-02-2022,121.44580
09-02-2022,121.22570
08-02-2022,121.16290
04-02-2022,121.00910
03-02-2022,121.00790
02-02-2022,120.97970
01-02-2022,121.04100
31-01-2022,121.22640
28-01-2022,121.12870
27-01-2022,121.10950
25-01-2022,121.15350
24-01-2022,121.12480
21-01-2022,121.13300
20-01-2022,121.10560
19-01-2022,121.08290
18-01-2022,121.07690
17-01-2022,121.07460
14-01-2022,121.09060
13-01-2022,121.06790
12-01-2022,121.02360
11-01-2022,120.97230
10-01-2022,120.91980
07-01-2022,120.95470
06-01-2022,120.95770
05-01-2022,120.93140
04-01-2022,120.93260
03-01-2022,120.97910
31-12-2021,120.94240
30-12-2021,120.90490
29-12-2021,120.90390
28-12-2021,120.89770
27-12-2021,120.93670
24-12-2021,120.88600
23-12-2021,120.88130
22-12-2021,120.86450
21-12-2021,132.11350
20-12-2021,132.19830
17-12-2021,132.22880
16-12-2021,132.26370
15-12-2021,132.25630
14-12-2021,132.23680
13-12-2021,132.17890
10-12-2021,132.16560
09-12-2021,132.16200
08-12-2021,132.16110
07-12-2021,132.09980
06-12-2021,132.09030
03-12-2021,132.01620
02-12-2021,132.01460
01-12-2021,131.96970
30-11-2021,131.96680
29-11-2021,131.91940
26-11-2021,131.88180
25-11-2021,131.87040
24-11-2021,131.86450
23-11-2021,131.86860
22-11-2021,131.85800
