date,nav
04-05-2026,105.74490
30-04-2026,105.28450
29-04-2026,106.06980
28-04-2026,105.62120
27-04-2026,106.05280
24-04-2026,105.09280
23-04-2026,106.13010
22-04-2026,106.82990
21-04-2026,107.24340
20-04-2026,106.20630
17-04-2026,105.98260
16-04-2026,105.11700
15-04-2026,104.92590
13-04-2026,103.23030
10-04-2026,104.13480
09-04-2026,102.54940
08-04-2026,103.28330
07-04-2026,99.38760
06-04-2026,98.80140
02-04-2026,97.52000
01-04-2026,97.71840
31-03-2026,96.27530
30-03-2026,96.27680
27-03-2026,98.67390
25-03-2026,100.73190
24-03-2026,98.65970
23-03-2026,96.71300
20-03-2026,99.61420
19-03-2026,99.15970
18-03-2026,102.45920
17-03-2026,101.24960
16-03-2026,100.39600
13-03-2026,99.71110
12-03-2026,101.97180
11-03-2026,102.97760
10-03-2026,104.75930
09-03-2026,103.38820
06-03-2026,105.40500
05-03-2026,106.72970
04-03-2026,105.49280
02-03-2026,107.52310
28-02-2026,108.93250
27-02-2026,108.93450
26-02-2026,110.29450
25-02-2026,109.92930
24-02-2026,109.36810
23-02-2026,110.29100
20-02-2026,109.52730
19-02-2026,109.00910
18-02-2026,110.63030
17-02-2026,110.08060
16-02-2026,109.84440
13-02-2026,109.34090
12-02-2026,110.53650
11-02-2026,110.83920
10-02-2026,110.65190
09-02-2026,110.38450
06-02-2026,109.17560
05-02-2026,109.01370
04-02-2026,109.28800
03-02-2026,109.09550
02-02-2026,106.15960
31-01-2026,107.18970
30-01-2026,107.19180
29-01-2026,107.17590
28-01-2026,107.02960
27-01-2026,105.94500
23-01-2026,105.71710
22-01-2026,106.87140
21-01-2026,106.07310
20-01-2026,106.50560
19-01-2026,108.36170
16-01-2026,108.64460
14-01-2026,108.50480
13-01-2026,108.84250
12-01-2026,108.89310
09-01-2026,108.84980
08-01-2026,110.05730
07-01-2026,111.31060
06-01-2026,111.24920
05-01-2026,111.18020
02-01-2026,111.53570
01-01-2026,110.55160
31-12-2025,110.24190
30-12-2025,109.55060
29-12-2025,109.82110
26-12-2025,110.26660
24-12-2025,110.64850
23-12-2025,110.85200
22-12-2025,110.78620
19-12-2025,110.15340
18-12-2025,109.25320
17-12-2025,109.30910
16-12-2025,109.73920
15-12-2025,110.35820
12-12-2025,110.51900
11-12-2025,109.77620
10-12-2025,109.08860
09-12-2025,109.70350
08-12-2025,109.61410
05-12-2025,111.14870
04-12-2025,110.84860
03-12-2025,110.78130
02-12-2025,111.26770
01-12-2025,111.63650
30-11-2025,111.83110
28-11-2025,111.83570
27-11-2025,111.81150
26-11-2025,111.83550
25-11-2025,110.56080
24-11-2025,110.66100
21-11-2025,111.19180
20-11-2025,112.07950
19-11-2025,111.70180
18-11-2025,111.17690
17-11-2025,111.79330
14-11-2025,111.20340
13-11-2025,111.42260
12-11-2025,111.57880
11-11-2025,111.16220
10-11-2025,110.97760
07-11-2025,110.44310
06-11-2025,110.44090
04-11-2025,111.40460
03-11-2025,111.79920
31-10-2025,111.09480
30-10-2025,111.86990
29-10-2025,112.40680
28-10-2025,111.90310
27-10-2025,112.27050
24-10-2025,111.65490
23-10-2025,111.85870
20-10-2025,111.90250
17-10-2025,111.74890
16-10-2025,111.53990
15-10-2025,110.73650
14-10-2025,109.66340
13-10-2025,109.95520
10-10-2025,109.95900
09-10-2025,109.58820
08-10-2025,109.06500
07-10-2025,109.32010
06-10-2025,108.93260
03-10-2025,108.13860
01-10-2025,107.82390
30-09-2025,107.31340
26-09-2025,107.22460
25-09-2025,108.91910
24-09-2025,109.76080
23-09-2025,110.34010
22-09-2025,110.71820
19-09-2025,111.23100
18-09-2025,111.53350
17-09-2025,111.23230
16-09-2025,110.80080
15-09-2025,110.15220
12-09-2025,110.08140
11-09-2025,109.74090
10-09-2025,109.72090
09-09-2025,109.20620
08-09-2025,108.96570
05-09-2025,108.75830
04-09-2025,108.92650
03-09-2025,108.76660
02-09-2025,108.20470
01-09-2025,108.34620
31-08-2025,107.12170
29-08-2025,107.12590
28-08-2025,107.47560
26-08-2025,108.71320
25-08-2025,109.92940
22-08-2025,109.65130
21-08-2025,110.11510
20-08-2025,110.01130
19-08-2025,109.57230
18-08-2025,109.04500
14-08-2025,107.84550
13-08-2025,107.76070
12-08-2025,106.92150
11-08-2025,107.38830
08-08-2025,106.52850
07-08-2025,107.80110
06-08-2025,107.50840
05-08-2025,108.09230
04-08-2025,108.11490
01-08-2025,107.35970
31-07-2025,108.43050
30-07-2025,108.85990
29-07-2025,108.51680
28-07-2025,107.87240
25-07-2025,108.76300
24-07-2025,109.84160
23-07-2025,110.26800
22-07-2025,109.74370
21-07-2025,109.70980
18-07-2025,108.78000
17-07-2025,109.31170
16-07-2025,109.47520
15-07-2025,109.48950
14-07-2025,108.82700
11-07-2025,108.67370
10-07-2025,109.73230
09-07-2025,110.29360
08-07-2025,110.16490
07-07-2025,109.97830
04-07-2025,110.13300
03-07-2025,109.87420
02-07-2025,110.22670
01-07-2025,110.58800
30-06-2025,110.68450
27-06-2025,110.74000
26-06-2025,110.23550
25-06-2025,109.36920
24-06-2025,108.53190
23-06-2025,107.95430
20-06-2025,108.15140
19-06-2025,106.64820
18-06-2025,107.27750
17-06-2025,107.53740
16-06-2025,107.98420
13-06-2025,107.01400
12-06-2025,107.56910
11-06-2025,108.78160
10-06-2025,108.83210
09-06-2025,108.96210
06-06-2025,108.40070
05-06-2025,107.55330
04-06-2025,107.06550
03-06-2025,106.52830
02-06-2025,107.07070
31-05-2025,106.97660
30-05-2025,106.97830
29-05-2025,107.16790
28-05-2025,106.76750
27-05-2025,107.03000
26-05-2025,107.48180
23-05-2025,107.01460
22-05-2025,106.18520
21-05-2025,106.60770
20-05-2025,105.83040
19-05-2025,107.37900
16-05-2025,107.47780
15-05-2025,107.23490
14-05-2025,106.06070
13-05-2025,105.49900
12-05-2025,106.18810
09-05-2025,102.63140
08-05-2025,103.50490
07-05-2025,104.83980
06-05-2025,104.27620
05-05-2025,105.21870
02-05-2025,104.47240
30-04-2025,104.64510
29-04-2025,104.85520
28-04-2025,104.96920
25-04-2025,104.07500
24-04-2025,105.56270
23-04-2025,105.87920
22-04-2025,105.21720
21-04-2025,104.87580
17-04-2025,103.64750
16-04-2025,102.31800
15-04-2025,101.89330
11-04-2025,99.44680
09-04-2025,97.72430
08-04-2025,98.12020
07-04-2025,96.42240
04-04-2025,99.33270
03-04-2025,100.77700
02-04-2025,101.03070
01-04-2025,100.08340
31-03-2025,101.50970
28-03-2025,101.51350
27-03-2025,101.99480
26-03-2025,101.50050
25-03-2025,102.10340
24-03-2025,102.51480
21-03-2025,101.62230
20-03-2025,100.64820
19-03-2025,99.66910
18-03-2025,98.77570
17-03-2025,96.92840
13-03-2025,96.15110
12-03-2025,96.57190
11-03-2025,96.69160
10-03-2025,96.34670
07-03-2025,97.10200
06-03-2025,97.28960
05-03-2025,96.65080
04-03-2025,95.52680
03-03-2025,95.43620
28-02-2025,94.95010
27-02-2025,96.89750
25-02-2025,97.31050
24-02-2025,97.23660
21-02-2025,98.15760
20-02-2025,98.92870
19-02-2025,98.67200
18-02-2025,98.31920
17-02-2025,98.33850
14-02-2025,98.43780
13-02-2025,99.60440
12-02-2025,99.45790
11-02-2025,99.50490
10-02-2025,101.41980
07-02-2025,102.78180
06-02-2025,102.65830
05-02-2025,103.11900
04-02-2025,103.08290
03-02-2025,101.84190
31-01-2025,101.37640
30-01-2025,100.58170
29-01-2025,100.30480
28-01-2025,98.49900
27-01-2025,98.26290
24-01-2025,99.88780
23-01-2025,100.71770
22-01-2025,99.58900
21-01-2025,99.74820
20-01-2025,101.74120
17-01-2025,101.18680
16-01-2025,101.49040
15-01-2025,100.63520
14-01-2025,100.49100
13-01-2025,99.35620
10-01-2025,102.10120
09-01-2025,103.10980
08-01-2025,103.84020
07-01-2025,104.77430
06-01-2025,104.65580
03-01-2025,106.61030
02-01-2025,107.11060
01-01-2025,105.20980
31-12-2024,104.84180
30-12-2024,104.86230
27-12-2024,105.05560
26-12-2024,104.97190
24-12-2024,104.76470
23-12-2024,104.93950
20-12-2024,104.37140
19-12-2024,106.53830
18-12-2024,107.28650
17-12-2024,107.64160
16-12-2024,108.74470
13-12-2024,108.83470
12-12-2024,108.54290
11-12-2024,108.79570
10-12-2024,108.57270
09-12-2024,108.35830
06-12-2024,108.43560
05-12-2024,108.37870
04-12-2024,107.65590
03-12-2024,107.20700
02-12-2024,106.33900
30-11-2024,105.22430
29-11-2024,105.22590
28-11-2024,104.55390
27-11-2024,105.59350
26-11-2024,105.30890
25-11-2024,105.60980
22-11-2024,104.01530
21-11-2024,102.60840
19-11-2024,102.94260
18-11-2024,102.28700
14-11-2024,102.35330
13-11-2024,102.25230
12-11-2024,104.01300
11-11-2024,105.15940
08-11-2024,105.38560
07-11-2024,105.93540
06-11-2024,106.72630
05-11-2024,104.99730
04-11-2024,104.81510
31-10-2024,105.22200
30-10-2024,105.60410
29-10-2024,105.96130
28-10-2024,105.39640
25-10-2024,105.84330
24-10-2024,106.53090
23-10-2024,106.76800
22-10-2024,106.42970
21-10-2024,108.09280
18-10-2024,108.78620
17-10-2024,108.53020
16-10-2024,110.07840
15-10-2024,110.56900
14-10-2024,110.68100
11-10-2024,110.24560
10-10-2024,110.22570
09-10-2024,110.51430
08-10-2024,109.22940
07-10-2024,107.85490
04-10-2024,109.21620
03-10-2024,110.19860
01-10-2024,112.32850
30-09-2024,112.33380
27-09-2024,113.60830
26-09-2024,113.68490
25-09-2024,113.13680
24-09-2024,113.59420
23-09-2024,113.54700
20-09-2024,112.79080
19-09-2024,111.17880
18-09-2024,111.24180
17-09-2024,110.97780
16-09-2024,110.71790
13-09-2024,110.54420
12-09-2024,110.51630
11-09-2024,108.77610
10-09-2024,108.82550
09-09-2024,108.29500
06-09-2024,108.12660
05-09-2024,108.86540
04-09-2024,108.88740
03-09-2024,108.82710
02-09-2024,108.96230
31-08-2024,108.81720
30-08-2024,108.81930
29-08-2024,107.87310
28-08-2024,107.80570
27-08-2024,107.71230
26-08-2024,107.28030
23-08-2024,106.62930
22-08-2024,106.74910
21-08-2024,106.41160
20-08-2024,106.42280
19-08-2024,105.18490
16-08-2024,105.32120
14-08-2024,103.56860
13-08-2024,103.67960
12-08-2024,104.70720
09-08-2024,105.11960
08-08-2024,104.03970
07-08-2024,104.72310
06-08-2024,102.75670
05-08-2024,103.36970
02-08-2024,106.28550
01-08-2024,106.86770
31-07-2024,107.25410
30-07-2024,106.13090
29-07-2024,106.15200
26-07-2024,105.56630
25-07-2024,103.92970
24-07-2024,103.52370
23-07-2024,103.41110
22-07-2024,103.74080
19-07-2024,103.15290
18-07-2024,104.73710
16-07-2024,104.26890
15-07-2024,104.25030
12-07-2024,103.86480
11-07-2024,103.39100
10-07-2024,103.61390
09-07-2024,103.82600
08-07-2024,103.25340
05-07-2024,103.81880
04-07-2024,103.55110
03-07-2024,103.53930
02-07-2024,102.86800
01-07-2024,103.19440
28-06-2024,102.61910
27-06-2024,103.00330
26-06-2024,102.44180
25-06-2024,102.25060
24-06-2024,101.90850
21-06-2024,101.20790
20-06-2024,101.85460
19-06-2024,101.79920
18-06-2024,102.24030
14-06-2024,101.71460
13-06-2024,101.04810
12-06-2024,100.27240
11-06-2024,99.87190
10-06-2024,99.74290
07-06-2024,99.51880
06-06-2024,97.79730
05-06-2024,97.15380
04-06-2024,93.85290
03-06-2024,97.57200
31-05-2024,95.34350
30-05-2024,95.26000
29-05-2024,96.42200
28-05-2024,96.96620
27-05-2024,97.24960
24-05-2024,97.16410
23-05-2024,97.62680
22-05-2024,96.63110
21-05-2024,96.63770
17-05-2024,96.56670
16-05-2024,95.80390
15-05-2024,95.34030
14-05-2024,95.08670
13-05-2024,94.91810
10-05-2024,94.94400
09-05-2024,94.16480
08-05-2024,95.17810
07-05-2024,95.26150
06-05-2024,96.12260
03-05-2024,96.22680
02-05-2024,96.68250
30-04-2024,96.32770
29-04-2024,96.27440
26-04-2024,95.52040
25-04-2024,96.23990
24-04-2024,96.37250
23-04-2024,95.94380
22-04-2024,95.57040
19-04-2024,95.04030
18-04-2024,94.77850
16-04-2024,95.25280
15-04-2024,95.79030
12-04-2024,97.35200
10-04-2024,97.61490
09-04-2024,97.58880
08-04-2024,97.53620
05-04-2024,96.62150
04-04-2024,96.44760
03-04-2024,95.91010
02-04-2024,95.76080
01-04-2024,95.50400
31-03-2024,94.73140
28-03-2024,94.73580
27-03-2024,93.98760
26-03-2024,93.58080
22-03-2024,92.34970
21-03-2024,91.63620
20-03-2024,90.13570
19-03-2024,90.16350
18-03-2024,90.52860
15-03-2024,90.16640
14-03-2024,90.27090
13-03-2024,89.33970
12-03-2024,91.18820
11-03-2024,91.23470
07-03-2024,90.95430
06-03-2024,90.54350
05-03-2024,90.05010
04-03-2024,90.74600
01-03-2024,90.85890
29-02-2024,89.99730
28-02-2024,89.79900
27-02-2024,90.96480
26-02-2024,90.44750
23-02-2024,91.02110
22-02-2024,90.52330
21-02-2024,89.92770
20-02-2024,90.54080
19-02-2024,90.48640
16-02-2024,89.95010
15-02-2024,89.28360
14-02-2024,88.60180
13-02-2024,88.58910
12-02-2024,88.49780
09-02-2024,88.99040
08-02-2024,88.89060
07-02-2024,89.12190
06-02-2024,88.88980
05-02-2024,87.91750
02-02-2024,88.07830
01-02-2024,87.52740
31-01-2024,87.68830
30-01-2024,86.74640
29-01-2024,87.62500
25-01-2024,86.79290
24-01-2024,87.16110
23-01-2024,86.17260
19-01-2024,87.76280
18-01-2024,87.33170
17-01-2024,87.79730
16-01-2024,89.08020
15-01-2024,89.44260
12-01-2024,89.26610
11-01-2024,88.86970
10-01-2024,88.69490
09-01-2024,88.73790
08-01-2024,88.48060
05-01-2024,89.39310
04-01-2024,89.31410
03-01-2024,88.27600
02-01-2024,88.78960
01-01-2024,88.58720
29-12-2023,88.62240
28-12-2023,88.20020
27-12-2023,87.88650
26-12-2023,87.15310
22-12-2023,86.98230
21-12-2023,86.32970
20-12-2023,85.86920
19-12-2023,87.70260
18-12-2023,87.76420
15-12-2023,87.44890
14-12-2023,86.91940
13-12-2023,85.58120
12-12-2023,85.75710
11-12-2023,86.27580
08-12-2023,85.96060
07-12-2023,86.38850
06-12-2023,86.04350
05-12-2023,85.59100
04-12-2023,85.37150
01-12-2023,84.54960
30-11-2023,84.26140
29-11-2023,83.59210
28-11-2023,82.59440
24-11-2023,82.12890
23-11-2023,82.32480
22-11-2023,82.73540
21-11-2023,82.35620
20-11-2023,82.23740
17-11-2023,82.65670
16-11-2023,82.52660
15-11-2023,81.90330
13-11-2023,81.17120
10-11-2023,81.09780
09-11-2023,80.94220
08-11-2023,80.83720
07-11-2023,80.45160
06-11-2023,80.25390
03-11-2023,79.46760
02-11-2023,79.08110
01-11-2023,78.44380
31-10-2023,78.78760
30-10-2023,78.65480
27-10-2023,78.56180
26-10-2023,77.82860
25-10-2023,78.97280
23-10-2023,79.39140
20-10-2023,80.66560
19-10-2023,80.76160
18-10-2023,81.08830
17-10-2023,81.62170
16-10-2023,81.42910
13-10-2023,81.85710
12-10-2023,81.55680
11-10-2023,81.93370
10-10-2023,81.33120
09-10-2023,80.66720
06-10-2023,81.28100
05-10-2023,80.58850
04-10-2023,80.18730
03-10-2023,80.48980
29-09-2023,80.26230
27-09-2023,80.94070
26-09-2023,80.81380
25-09-2023,80.54120
22-09-2023,80.13590
21-09-2023,80.45780
20-09-2023,81.09450
18-09-2023,81.66820
15-09-2023,81.69740
14-09-2023,81.40940
13-09-2023,80.88000
12-09-2023,80.91150
11-09-2023,81.25720
08-09-2023,80.64060
07-09-2023,80.24450
06-09-2023,79.90960
05-09-2023,79.63220
04-09-2023,79.21030
01-09-2023,78.79310
31-08-2023,78.33000
30-08-2023,78.81460
29-08-2023,78.45790
28-08-2023,77.93430
25-08-2023,77.79060
24-08-2023,77.96470
23-08-2023,77.76810
22-08-2023,77.61520
21-08-2023,77.30890
18-08-2023,76.68330
17-08-2023,77.14350
16-08-2023,77.54650
14-08-2023,77.62840
11-08-2023,78.08660
10-08-2023,78.84570
09-08-2023,79.17150
08-08-2023,79.33590
07-08-2023,79.60010
04-08-2023,79.40550
03-08-2023,78.64860
02-08-2023,79.16480
01-08-2023,79.80180
31-07-2023,79.69690
28-07-2023,79.58130
27-07-2023,79.22790
26-07-2023,79.74240
25-07-2023,79.73520
24-07-2023,79.67200
21-07-2023,79.91040
20-07-2023,80.24200
19-07-2023,80.41380
18-07-2023,79.83050
17-07-2023,80.18990
14-07-2023,80.29970
13-07-2023,79.50800
12-07-2023,79.32020
11-07-2023,79.14980
10-07-2023,78.88910
07-07-2023,79.68890
06-07-2023,80.37880
05-07-2023,79.99620
04-07-2023,79.78790
03-07-2023,79.14170
30-06-2023,79.08150
28-06-2023,78.64240
27-06-2023,78.15010
26-06-2023,77.80000
23-06-2023,77.64830
22-06-2023,78.33750
21-06-2023,79.29990
20-06-2023,79.25900
19-06-2023,79.33490
16-06-2023,79.38260
15-06-2023,78.52730
14-06-2023,77.96510
13-06-2023,77.95650
12-06-2023,77.42860
09-06-2023,76.92040
08-06-2023,76.83570
07-06-2023,77.60090
06-06-2023,76.56040
05-06-2023,76.14440
02-06-2023,76.11860
01-06-2023,75.94640
31-05-2023,75.57680
30-05-2023,75.62530
29-05-2023,75.57850
26-05-2023,75.25490
25-05-2023,74.21470
24-05-2023,73.90940
23-05-2023,74.11110
22-05-2023,73.76220
19-05-2023,73.29150
18-05-2023,73.05670
17-05-2023,73.25580
16-05-2023,73.87300
15-05-2023,73.92060
12-05-2023,74.20780
11-05-2023,74.26380
10-05-2023,74.11240
09-05-2023,73.70850
08-05-2023,73.70650
05-05-2023,72.79810
04-05-2023,72.91850
03-05-2023,72.01980
02-05-2023,71.94510
28-04-2023,71.97980
27-04-2023,70.83280
26-04-2023,70.26510
25-04-2023,70.26220
24-04-2023,70.13510
21-04-2023,70.04720
20-04-2023,69.88400
19-04-2023,70.09910
18-04-2023,70.28520
17-04-2023,69.92520
13-04-2023,70.00080
12-04-2023,69.88810
11-04-2023,69.47780
10-04-2023,68.87530
06-04-2023,69.07300
05-04-2023,68.80800
03-04-2023,68.13510
31-03-2023,67.54880
29-03-2023,66.72650
28-03-2023,65.99990
27-03-2023,66.02370
24-03-2023,66.23640
23-03-2023,66.78880
22-03-2023,66.89340
21-03-2023,66.50760
20-03-2023,66.32910
17-03-2023,66.87840
16-03-2023,66.68610
15-03-2023,66.40410
14-03-2023,66.48650
13-03-2023,67.03930
10-03-2023,67.96650
09-03-2023,68.44960
08-03-2023,69.03080
06-03-2023,69.15850
03-03-2023,68.72090
02-03-2023,68.54250
01-03-2023,68.92110
28-02-2023,68.38050
27-02-2023,68.48240
24-02-2023,68.71260
23-02-2023,68.70630
22-02-2023,68.92480
21-02-2023,69.94270
20-02-2023,69.94590
17-02-2023,70.00190
16-02-2023,70.58160
15-02-2023,70.06320
14-02-2023,69.18660
13-02-2023,68.96610
10-02-2023,69.81540
09-02-2023,69.81430
08-02-2023,69.66560
07-02-2023,68.88480
06-02-2023,68.79950
03-02-2023,68.93600
02-02-2023,68.52720
01-02-2023,68.57510
31-01-2023,68.34420
30-01-2023,68.48190
27-01-2023,68.05930
25-01-2023,68.44870
24-01-2023,69.23820
23-01-2023,69.36240
20-01-2023,69.02390
19-01-2023,69.49720
18-01-2023,70.04820
17-01-2023,69.86920
16-01-2023,69.65900
13-01-2023,70.26300
12-01-2023,70.10170
11-01-2023,70.03020
10-01-2023,70.32950
09-01-2023,70.68000
06-01-2023,70.00520
05-01-2023,70.78170
04-01-2023,71.62330
03-01-2023,72.43880
02-01-2023,72.14870
30-12-2022,72.11330
29-12-2022,72.32600
28-12-2022,72.23900
27-12-2022,72.26960
26-12-2022,71.80640
23-12-2022,70.96870
22-12-2022,72.42650
21-12-2022,72.99390
20-12-2022,73.60850
19-12-2022,73.75650
16-12-2022,73.05350
15-12-2022,74.00030
14-12-2022,74.79810
13-12-2022,74.29430
12-12-2022,73.81440
09-12-2022,73.72580
08-12-2022,74.08090
07-12-2022,74.20840
06-12-2022,74.57490
05-12-2022,74.58970
02-12-2022,74.55480
01-12-2022,74.71240
30-11-2022,74.36070
29-11-2022,73.80420
28-11-2022,73.75880
25-11-2022,73.40580
24-11-2022,73.48420
23-11-2022,73.08080
22-11-2022,72.83930
21-11-2022,72.52270
18-11-2022,73.03310
17-11-2022,73.30320
16-11-2022,73.97990
15-11-2022,74.22660
14-11-2022,74.43360
11-11-2022,74.23790
10-11-2022,73.28770
09-11-2022,74.06950
07-11-2022,74.36830
04-11-2022,74.63550
03-11-2022,74.45120
02-11-2022,74.56260
01-11-2022,74.82900
31-10-2022,73.99840
28-10-2022,73.01080
27-10-2022,73.08330
25-10-2022,73.21240
21-10-2022,73.15740
20-10-2022,74.00230
19-10-2022,73.52500
18-10-2022,73.31220
17-10-2022,72.93900
14-10-2022,72.69220
13-10-2022,72.26930
12-10-2022,72.74050
11-10-2022,72.13440
10-10-2022,73.32590
07-10-2022,73.88030
06-10-2022,74.07280
04-10-2022,74.19160
03-10-2022,72.51150
30-09-2022,73.17400
29-09-2022,72.14390
28-09-2022,72.52380
27-09-2022,72.79360
26-09-2022,72.71490
23-09-2022,74.13280
22-09-2022,75.55080
21-09-2022,75.55460
20-09-2022,76.15360
19-09-2022,75.47710
16-09-2022,74.95100
15-09-2022,76.91840
14-09-2022,77.09200
13-09-2022,77.34550
12-09-2022,76.92530
09-09-2022,76.64100
08-09-2022,76.62770
07-09-2022,76.05210
06-09-2022,75.95210
05-09-2022,76.34280
02-09-2022,76.29540
01-09-2022,76.04560
30-08-2022,76.22110
29-08-2022,74.33210
26-08-2022,75.27540
25-08-2022,74.95460
24-08-2022,75.10450
23-08-2022,74.72550
22-08-2022,74.40930
19-08-2022,75.79180
18-08-2022,76.67290
17-08-2022,76.52860
16-08-2022,75.85120
12-08-2022,75.32280
11-08-2022,75.32370
10-08-2022,74.45440
08-08-2022,74.89760
05-08-2022,74.60440
04-08-2022,74.22720
03-08-2022,73.88280
02-08-2022,74.03040
01-08-2022,73.70950
29-07-2022,72.99470
28-07-2022,71.90630
27-07-2022,69.85250
26-07-2022,69.13260
25-07-2022,69.76730
22-07-2022,69.96010
21-07-2022,69.96090
20-07-2022,69.12520
19-07-2022,68.92500
18-07-2022,68.61550
15-07-2022,67.56910
14-07-2022,67.00150
13-07-2022,67.10570
12-07-2022,66.94950
11-07-2022,67.74320
08-07-2022,67.70090
07-07-2022,67.53700
06-07-2022,67.14820
05-07-2022,65.71510
04-07-2022,65.61050
01-07-2022,65.08770
30-06-2022,64.36040
29-06-2022,64.81330
28-06-2022,65.42750
27-06-2022,65.52880
24-06-2022,65.24310
23-06-2022,64.47000
22-06-2022,63.70740
21-06-2022,64.42330
20-06-2022,63.37800
17-06-2022,62.98520
16-06-2022,63.74590
15-06-2022,64.85680
14-06-2022,64.39930
13-06-2022,64.43390
10-06-2022,66.13390
09-06-2022,67.26040
08-06-2022,66.93370
07-06-2022,66.74120
06-06-2022,67.54800
03-06-2022,68.07170
02-06-2022,68.82760
01-06-2022,68.83190
31-05-2022,69.13610
30-05-2022,68.53300
27-05-2022,67.22910
26-05-2022,66.16100
25-05-2022,65.45570
24-05-2022,66.36280
23-05-2022,66.65120
20-05-2022,66.84720
19-05-2022,65.84960
18-05-2022,67.77200
17-05-2022,67.82710
16-05-2022,66.29380
13-05-2022,65.43730
12-05-2022,65.40830
11-05-2022,66.86230
10-05-2022,67.74910
09-05-2022,68.38160
06-05-2022,68.97380
05-05-2022,71.89040
04-05-2022,71.97290
02-05-2022,74.10480
29-04-2022,74.25350
28-04-2022,74.74580
27-04-2022,73.97440
26-04-2022,75.21450
25-04-2022,74.17430
22-04-2022,75.03450
21-04-2022,75.48050
20-04-2022,74.53450
19-04-2022,74.11820
18-04-2022,75.40110
13-04-2022,76.35840
12-04-2022,76.64420
11-04-2022,77.40230
08-04-2022,77.50070
07-04-2022,76.77960
06-04-2022,77.28410
05-04-2022,77.86180
04-04-2022,77.74010
01-04-2022,76.36310
31-03-2022,75.50610
30-03-2022,75.66820
29-03-2022,74.66490
28-03-2022,74.16410
25-03-2022,74.33200
24-03-2022,74.67810
23-03-2022,75.03770
22-03-2022,75.20750
21-03-2022,74.81650
17-03-2022,75.71670
16-03-2022,74.35800
15-03-2022,73.18990
14-03-2022,73.53180
11-03-2022,73.13080
10-03-2022,73.00610
09-03-2022,71.75080
08-03-2022,70.62140
07-03-2022,69.73580
04-03-2022,71.69860
03-03-2022,73.31420
02-03-2022,73.82040
28-02-2022,74.48830
25-02-2022,73.93280
24-02-2022,71.37780
23-02-2022,74.82890
22-02-2022,74.67770
21-02-2022,74.93570
18-02-2022,75.21520
17-02-2022,75.85910
16-02-2022,75.89940
15-02-2022,76.05540
14-02-2022,74.13050
11-02-2022,76.05300
10-02-2022,77.56560
09-02-2022,77.12800
08-02-2022,76.27510
07-02-2022,76.52250
04-02-2022,78.12710
03-02-2022,78.10870
02-02-2022,79.10570
01-02-2022,77.88700
31-01-2022,76.87410
28-01-2022,75.64280
27-01-2022,75.32740
25-01-2022,76.71270
24-01-2022,76.68050
21-01-2022,79.75720
20-01-2022,81.23800
19-01-2022,81.85370
18-01-2022,83.01090
17-01-2022,84.10110
14-01-2022,83.73250
13-01-2022,83.46060
12-01-2022,83.61590
11-01-2022,83.93200
10-01-2022,83.70010
07-01-2022,83.86260
06-01-2022,83.50370
05-01-2022,83.84750
04-01-2022,83.28700
03-01-2022,82.42890
31-12-2021,81.24020
30-12-2021,80.22210
29-12-2021,80.29770
