date,nav
04-07-2025,200.67620
03-07-2025,200.01860
02-07-2025,199.34090
01-07-2025,200.26720
30-06-2025,200.31780
27-06-2025,198.06880
26-06-2025,197.22860
25-06-2025,197.44050
24-06-2025,194.48380
23-06-2025,192.97300
20-06-2025,192.58720
19-06-2025,192.15350
18-06-2025,194.74980
17-06-2025,194.49760
16-06-2025,194.31170
13-06-2025,193.87020
12-06-2025,194.31590
11-06-2025,196.31550
10-06-2025,196.32030
09-06-2025,196.22680
06-06-2025,194.43670
05-06-2025,193.46220
04-06-2025,193.32410
03-06-2025,193.35580
02-06-2025,193.01410
31-05-2025,192.67840
30-05-2025,192.67720
29-05-2025,192.49060
28-05-2025,192.23220
27-05-2025,191.69150
26-05-2025,192.01160
23-05-2025,190.74280
22-05-2025,190.22970
21-05-2025,190.27080
20-05-2025,190.16200
19-05-2025,192.00150
16-05-2025,190.55430
15-05-2025,189.77160
14-05-2025,188.34010
13-05-2025,185.91990
12-05-2025,185.51940
09-05-2025,180.30790
08-05-2025,181.21480
07-05-2025,182.51470
06-05-2025,180.87420
05-05-2025,183.67000
02-05-2025,181.67630
30-04-2025,181.85270
29-04-2025,184.47490
28-04-2025,184.79840
25-04-2025,184.38920
24-04-2025,187.44420
23-04-2025,187.49180
22-04-2025,187.45940
21-04-2025,186.10860
17-04-2025,183.49400
16-04-2025,182.67970
15-04-2025,181.46880
11-04-2025,177.35900
09-04-2025,173.40240
08-04-2025,174.61980
07-04-2025,171.89300
04-04-2025,176.88530
03-04-2025,181.02050
02-04-2025,180.50400
01-04-2025,178.30730
31-03-2025,178.56280
28-03-2025,178.55480
27-03-2025,178.65350
26-03-2025,178.86170
25-03-2025,181.14990
24-03-2025,181.66260
21-03-2025,179.87650
20-03-2025,177.25460
19-03-2025,176.27700
18-03-2025,174.30650
17-03-2025,170.84150
13-03-2025,170.44540
12-03-2025,170.91270
11-03-2025,170.81180
10-03-2025,171.88780
07-03-2025,173.64640
06-03-2025,173.05460
05-03-2025,170.53780
04-03-2025,167.41440
03-03-2025,166.53630
28-02-2025,167.27530
27-02-2025,169.27610
25-02-2025,170.57720
24-02-2025,171.02810
21-02-2025,173.19400
20-02-2025,173.72510
19-02-2025,172.85420
18-02-2025,170.63510
17-02-2025,172.60170
14-02-2025,173.70270
13-02-2025,177.22140
12-02-2025,178.06730
11-02-2025,178.80970
10-02-2025,183.49470
07-02-2025,186.60010
06-02-2025,188.22360
05-02-2025,188.00120
04-02-2025,187.74020
03-02-2025,186.58870
31-01-2025,185.89270
30-01-2025,183.94810
29-01-2025,184.47400
28-01-2025,179.99810
27-01-2025,181.15050
24-01-2025,184.83570
23-01-2025,187.60260
22-01-2025,186.99250
21-01-2025,189.03020
20-01-2025,191.86990
17-01-2025,190.54740
16-01-2025,191.54610
15-01-2025,190.29080
14-01-2025,189.43940
13-01-2025,187.97080
10-01-2025,194.09510
09-01-2025,197.39780
08-01-2025,199.10830
07-01-2025,201.51000
06-01-2025,199.93250
03-01-2025,204.74730
02-01-2025,204.95800
01-01-2025,204.01330
31-12-2024,202.02500
30-12-2024,200.94740
27-12-2024,202.27440
26-12-2024,201.17120
24-12-2024,201.91170
23-12-2024,201.82350
20-12-2024,203.86390
19-12-2024,208.18140
18-12-2024,208.90390
17-12-2024,209.14900
16-12-2024,209.93610
13-12-2024,209.47050
12-12-2024,209.13640
11-12-2024,210.48870
10-12-2024,210.19360
09-12-2024,209.11880
06-12-2024,207.77930
05-12-2024,206.96340
04-12-2024,206.87990
03-12-2024,205.61420
02-12-2024,203.06620
30-11-2024,203.23060
29-11-2024,203.22980
28-11-2024,202.20460
27-11-2024,202.23030
26-11-2024,201.59810
25-11-2024,201.24270
22-11-2024,196.96790
21-11-2024,196.01740
19-11-2024,196.91490
18-11-2024,194.96320
14-11-2024,195.88250
13-11-2024,194.60350
12-11-2024,198.66500
11-11-2024,201.17830
08-11-2024,202.85580
07-11-2024,204.91850
06-11-2024,205.59320
05-11-2024,203.88450
04-11-2024,204.18210
31-10-2024,204.70650
30-10-2024,201.17000
29-10-2024,199.66210
28-10-2024,198.76200
25-10-2024,199.02570
24-10-2024,202.37940
23-10-2024,204.16040
22-10-2024,204.11900
21-10-2024,209.18120
18-10-2024,212.42580
17-10-2024,212.58360
16-10-2024,214.61380
15-10-2024,214.67670
14-10-2024,212.70610
11-10-2024,211.86820
10-10-2024,211.20750
09-10-2024,211.46180
08-10-2024,209.71250
07-10-2024,205.93070
04-10-2024,210.64500
03-10-2024,211.10730
01-10-2024,214.27590
30-09-2024,213.85410
27-09-2024,213.82450
26-09-2024,212.39300
25-09-2024,213.20710
24-09-2024,212.94540
23-09-2024,213.66070
20-09-2024,212.07530
19-09-2024,211.29030
18-09-2024,212.19740
17-09-2024,212.87130
16-09-2024,213.11800
13-09-2024,212.68240
12-09-2024,211.28420
11-09-2024,210.11110
10-09-2024,211.83530
09-09-2024,208.70900
06-09-2024,209.50180
05-09-2024,210.08360
04-09-2024,208.90430
03-09-2024,209.17100
02-09-2024,208.31130
31-08-2024,208.41670
30-08-2024,208.41680
29-08-2024,207.04990
28-08-2024,207.89870
27-08-2024,207.49040
26-08-2024,206.78640
23-08-2024,206.38890
22-08-2024,206.14190
21-08-2024,205.69040
20-08-2024,204.27780
19-08-2024,204.10160
16-08-2024,202.84710
14-08-2024,200.55320
13-08-2024,201.61010
12-08-2024,202.17420
09-08-2024,201.56990
08-08-2024,201.09250
07-08-2024,202.00340
06-08-2024,199.01140
05-08-2024,199.56190
02-08-2024,206.20350
01-08-2024,207.84030
31-07-2024,208.43580
30-07-2024,208.69120
29-07-2024,208.25480
26-07-2024,205.42050
25-07-2024,203.74190
24-07-2024,204.46770
23-07-2024,201.70180
22-07-2024,202.03550
19-07-2024,200.73470
18-07-2024,203.60470
16-07-2024,204.64390
15-07-2024,204.26510
12-07-2024,204.37660
11-07-2024,205.33260
10-07-2024,204.00500
09-07-2024,204.74340
08-07-2024,203.95050
05-07-2024,204.89210
04-07-2024,203.57230
03-07-2024,202.90490
02-07-2024,200.59120
01-07-2024,200.45560
30-06-2024,197.87550
28-06-2024,197.87460
27-06-2024,197.54100
26-06-2024,198.68260
25-06-2024,199.28880
24-06-2024,198.96450
21-06-2024,198.84530
20-06-2024,198.73210
19-06-2024,197.86450
18-06-2024,198.25160
14-06-2024,198.12810
13-06-2024,196.43830
12-06-2024,195.44150
11-06-2024,193.73580
10-06-2024,192.35180
07-06-2024,189.56980
06-06-2024,186.50830
05-06-2024,183.04960
04-06-2024,178.35910
03-06-2024,186.91550
31-05-2024,183.55500
30-05-2024,181.99070
29-05-2024,183.91990
28-05-2024,183.29630
27-05-2024,183.96720
24-05-2024,184.22960
23-05-2024,184.86470
22-05-2024,185.17180
21-05-2024,184.77490
17-05-2024,183.66970
16-05-2024,181.91380
15-05-2024,179.54070
14-05-2024,177.76550
13-05-2024,175.80480
10-05-2024,175.77960
09-05-2024,174.97820
08-05-2024,179.08460
07-05-2024,178.25650
06-05-2024,179.81960
03-05-2024,180.58290
02-05-2024,181.82800
30-04-2024,181.43470
29-04-2024,181.05300
26-04-2024,180.42500
25-04-2024,180.43450
24-04-2024,179.53280
23-04-2024,178.20840
22-04-2024,177.25860
19-04-2024,175.64450
18-04-2024,174.74650
16-04-2024,174.64190
15-04-2024,174.15540
12-04-2024,175.80470
10-04-2024,176.92020
09-04-2024,175.30610
08-04-2024,175.56460
05-04-2024,175.35380
04-04-2024,174.63640
03-04-2024,173.69260
02-04-2024,172.32720
01-04-2024,171.31840
31-03-2024,167.81360
28-03-2024,167.81390
27-03-2024,167.18190
26-03-2024,166.38440
22-03-2024,166.58970
21-03-2024,165.01480
20-03-2024,162.07690
19-03-2024,162.38850
18-03-2024,163.10550
15-03-2024,162.61570
14-03-2024,162.56190
13-03-2024,160.58350
12-03-2024,166.20620
11-03-2024,168.47940
07-03-2024,169.98460
06-03-2024,168.78030
05-03-2024,171.44490
04-03-2024,172.01160
01-03-2024,171.38620
29-02-2024,169.96340
28-02-2024,169.67810
27-02-2024,171.15060
26-02-2024,170.77230
23-02-2024,170.75130
22-02-2024,169.45300
21-02-2024,169.26090
20-02-2024,169.79750
19-02-2024,169.64210
16-02-2024,169.68790
15-02-2024,168.78300
14-02-2024,168.05510
13-02-2024,166.35530
12-02-2024,165.36070
09-02-2024,168.08130
08-02-2024,168.68940
07-02-2024,168.70670
06-02-2024,168.02770
05-02-2024,165.80490
02-02-2024,166.81720
01-02-2024,166.51910
31-01-2024,167.08530
30-01-2024,163.88540
29-01-2024,164.24300
25-01-2024,163.06420
24-01-2024,162.90440
23-01-2024,161.13050
19-01-2024,162.83230
18-01-2024,162.26090
17-01-2024,162.90310
16-01-2024,164.43210
15-01-2024,165.01830
12-01-2024,164.21060
11-01-2024,163.71650
10-01-2024,162.75620
09-01-2024,162.83110
08-01-2024,162.59160
05-01-2024,163.74990
04-01-2024,162.76090
03-01-2024,162.10600
02-01-2024,162.06460
01-01-2024,161.42720
29-12-2023,161.23570
28-12-2023,159.96250
27-12-2023,159.80290
26-12-2023,159.32410
22-12-2023,159.20230
21-12-2023,158.63270
20-12-2023,157.12700
19-12-2023,161.06180
18-12-2023,161.43560
15-12-2023,161.54280
14-12-2023,161.06090
13-12-2023,159.94020
12-12-2023,159.44360
11-12-2023,159.79540
08-12-2023,159.55530
07-12-2023,159.95680
06-12-2023,159.48490
05-12-2023,159.50410
04-12-2023,158.81010
01-12-2023,157.41760
30-11-2023,157.43140
29-11-2023,155.71050
28-11-2023,155.64510
24-11-2023,154.68300
23-11-2023,154.39260
22-11-2023,154.43410
21-11-2023,154.97010
20-11-2023,153.98730
17-11-2023,153.40800
16-11-2023,152.83770
15-11-2023,152.73980
13-11-2023,151.31400
10-11-2023,150.57810
09-11-2023,150.39980
08-11-2023,150.53310
07-11-2023,150.04940
06-11-2023,149.59200
03-11-2023,148.72050
02-11-2023,147.81920
01-11-2023,147.15460
31-10-2023,147.56260
30-10-2023,147.19740
27-10-2023,147.27930
26-10-2023,145.45300
25-10-2023,146.78620
23-10-2023,148.01860
20-10-2023,152.89160
19-10-2023,153.63700
18-10-2023,153.62520
17-10-2023,153.48660
16-10-2023,152.97470
13-10-2023,151.99220
12-10-2023,152.01910
11-10-2023,151.72290
10-10-2023,150.85630
09-10-2023,149.68450
06-10-2023,151.72000
05-10-2023,151.05840
04-10-2023,150.84800
03-10-2023,151.72950
29-09-2023,151.24970
27-09-2023,151.75530
26-09-2023,151.15260
25-09-2023,151.19660
22-09-2023,151.25970
21-09-2023,150.82720
20-09-2023,152.93130
18-09-2023,152.70610
15-09-2023,153.19300
14-09-2023,153.13890
13-09-2023,151.90550
12-09-2023,151.65830
11-09-2023,154.99080
08-09-2023,153.84310
07-09-2023,153.15100
06-09-2023,151.61470
05-09-2023,151.76550
04-09-2023,151.57480
01-09-2023,150.41260
31-08-2023,150.23060
30-08-2023,149.28840
29-08-2023,148.56920
28-08-2023,148.10740
25-08-2023,147.08850
24-08-2023,147.62330
23-08-2023,147.66660
22-08-2023,147.42070
21-08-2023,145.96920
18-08-2023,145.49760
17-08-2023,145.50100
16-08-2023,145.84700
14-08-2023,145.33910
11-08-2023,145.58810
10-08-2023,145.47230
09-08-2023,146.32930
08-08-2023,145.50020
07-08-2023,145.72720
04-08-2023,145.71290
03-08-2023,145.07950
02-08-2023,145.42340
01-08-2023,146.74570
31-07-2023,146.15820
28-07-2023,144.58240
27-07-2023,143.83590
26-07-2023,143.61880
25-07-2023,143.18630
24-07-2023,143.18320
21-07-2023,142.80640
20-07-2023,143.06150
19-07-2023,142.43170
18-07-2023,141.89480
17-07-2023,142.20500
14-07-2023,141.09830
13-07-2023,140.34480
12-07-2023,140.80360
11-07-2023,139.90540
10-07-2023,139.47430
07-07-2023,139.51120
06-07-2023,139.62780
05-07-2023,138.95790
04-07-2023,138.28760
03-07-2023,138.67420
30-06-2023,138.08830
28-06-2023,137.56100
27-06-2023,137.51730
26-06-2023,137.17380
23-06-2023,136.35240
22-06-2023,137.25140
21-06-2023,137.85180
20-06-2023,137.38780
19-06-2023,137.02580
16-06-2023,137.26180
15-06-2023,136.67750
14-06-2023,136.54230
13-06-2023,135.98440
12-06-2023,134.70180
09-06-2023,134.11180
08-06-2023,134.56460
07-06-2023,134.98550
06-06-2023,133.57340
05-06-2023,133.11770
02-06-2023,132.61400
01-06-2023,132.33410
31-05-2023,132.29130
30-05-2023,131.90120
29-05-2023,131.71390
26-05-2023,131.58210
25-05-2023,131.16350
24-05-2023,130.98640
23-05-2023,130.87000
22-05-2023,131.12640
19-05-2023,130.23830
18-05-2023,130.64470
17-05-2023,130.56820
16-05-2023,130.81270
15-05-2023,130.52590
12-05-2023,130.14330
11-05-2023,130.28510
10-05-2023,129.45460
09-05-2023,128.82740
08-05-2023,128.98770
05-05-2023,127.73710
04-05-2023,128.18460
03-05-2023,127.49300
02-05-2023,127.35450
28-04-2023,127.17120
27-04-2023,126.33800
26-04-2023,125.86180
25-04-2023,125.39490
24-04-2023,125.37200
21-04-2023,125.22840
20-04-2023,125.37920
19-04-2023,124.62460
18-04-2023,124.32440
17-04-2023,124.27280
13-04-2023,123.99110
12-04-2023,123.68080
11-04-2023,123.22150
10-04-2023,122.94160
06-04-2023,122.78110
05-04-2023,122.62120
03-04-2023,122.12710
31-03-2023,121.71440
29-03-2023,120.03710
28-03-2023,118.30580
27-03-2023,119.38300
24-03-2023,120.27450
23-03-2023,121.70650
22-03-2023,121.41560
21-03-2023,120.99530
20-03-2023,120.33440
17-03-2023,121.44600
16-03-2023,120.94170
15-03-2023,121.86050
14-03-2023,121.75290
13-03-2023,122.77710
10-03-2023,124.21100
09-03-2023,124.55020
08-03-2023,124.74690
06-03-2023,124.83390
03-03-2023,123.94810
02-03-2023,123.39930
01-03-2023,123.66500
28-02-2023,122.87010
27-02-2023,122.05520
24-02-2023,123.17770
23-02-2023,123.05130
22-02-2023,123.39200
21-02-2023,124.51720
20-02-2023,124.98140
17-02-2023,125.11190
16-02-2023,124.97140
15-02-2023,124.45060
14-02-2023,124.09160
13-02-2023,124.40560
10-02-2023,125.17020
09-02-2023,124.73790
08-02-2023,125.11170
07-02-2023,124.41820
06-02-2023,123.99210
03-02-2023,124.29070
02-02-2023,124.00830
01-02-2023,123.47840
31-01-2023,124.31380
30-01-2023,122.36330
27-01-2023,122.69620
25-01-2023,123.75220
24-01-2023,124.13280
23-01-2023,124.42500
20-01-2023,124.80500
19-01-2023,125.54330
18-01-2023,125.71860
17-01-2023,125.80740
16-01-2023,125.98320
13-01-2023,126.05880
12-01-2023,126.19640
11-01-2023,125.90800
10-01-2023,125.80040
09-01-2023,126.44620
06-01-2023,125.71850
05-01-2023,126.73270
04-01-2023,126.72660
03-01-2023,127.70460
02-01-2023,127.84040
30-12-2022,127.33480
29-12-2022,127.02110
28-12-2022,126.64490
27-12-2022,126.32000
26-12-2022,125.30490
23-12-2022,122.57510
22-12-2022,125.96630
21-12-2022,128.15640
20-12-2022,130.28140
19-12-2022,129.92220
16-12-2022,129.88910
15-12-2022,130.95910
14-12-2022,131.99510
13-12-2022,131.07840
12-12-2022,130.62560
09-12-2022,130.59030
08-12-2022,131.32880
07-12-2022,130.61840
06-12-2022,130.92860
05-12-2022,131.04080
02-12-2022,130.68550
01-12-2022,130.27580
30-11-2022,129.50970
29-11-2022,128.54400
28-11-2022,129.01660
25-11-2022,128.55620
24-11-2022,128.25670
23-11-2022,127.74930
22-11-2022,127.42690
21-11-2022,127.65350
18-11-2022,127.40220
17-11-2022,128.07440
16-11-2022,128.11350
15-11-2022,127.40280
14-11-2022,127.49320
11-11-2022,127.74700
10-11-2022,127.72200
09-11-2022,128.44300
07-11-2022,128.99030
04-11-2022,128.61500
03-11-2022,128.43450
02-11-2022,128.45680
01-11-2022,127.86030
31-10-2022,127.64110
28-10-2022,127.84950
27-10-2022,128.57420
25-10-2022,128.14430
21-10-2022,127.68500
20-10-2022,128.71590
19-10-2022,128.66490
18-10-2022,128.08460
17-10-2022,127.49360
14-10-2022,127.33710
13-10-2022,127.08320
12-10-2022,127.81170
11-10-2022,127.55030
10-10-2022,128.28790
07-10-2022,129.38890
06-10-2022,128.88440
04-10-2022,128.24360
03-10-2022,127.13510
30-09-2022,126.73840
29-09-2022,125.20230
28-09-2022,124.43190
27-09-2022,124.64060
26-09-2022,123.84370
23-09-2022,126.96710
22-09-2022,128.60600
21-09-2022,128.62300
20-09-2022,128.89830
19-09-2022,127.81660
16-09-2022,128.00290
15-09-2022,130.84770
14-09-2022,131.51050
13-09-2022,130.99840
12-09-2022,131.27110
09-09-2022,130.16620
08-09-2022,129.83880
07-09-2022,128.99030
06-09-2022,127.81200
05-09-2022,126.98830
02-09-2022,126.10910
01-09-2022,124.82650
30-08-2022,124.71270
29-08-2022,123.24180
26-08-2022,123.65620
25-08-2022,123.25720
24-08-2022,122.91310
23-08-2022,122.13780
22-08-2022,121.15940
19-08-2022,121.89630
18-08-2022,123.10310
17-08-2022,122.70030
16-08-2022,122.57980
12-08-2022,122.14650
11-08-2022,122.04360
10-08-2022,121.78950
08-08-2022,120.85290
05-08-2022,119.50010
04-08-2022,119.53510
03-08-2022,119.36710
02-08-2022,119.67090
01-08-2022,118.42850
29-07-2022,115.82620
28-07-2022,115.42120
27-07-2022,114.22380
26-07-2022,113.93630
25-07-2022,114.32510
22-07-2022,114.09000
21-07-2022,113.40940
20-07-2022,112.98680
19-07-2022,112.80460
18-07-2022,111.93220
15-07-2022,111.19870
14-07-2022,110.55230
13-07-2022,110.68760
12-07-2022,110.52170
11-07-2022,111.37350
08-07-2022,110.32050
07-07-2022,110.09590
06-07-2022,109.45310
05-07-2022,108.90190
04-07-2022,108.08600
01-07-2022,107.25110
30-06-2022,107.34470
29-06-2022,107.52980
28-06-2022,107.84570
27-06-2022,107.74300
24-06-2022,106.56300
23-06-2022,105.58260
22-06-2022,104.27180
21-06-2022,104.87010
20-06-2022,103.20490
17-06-2022,104.89110
16-06-2022,105.83600
15-06-2022,107.95690
14-06-2022,107.76550
13-06-2022,108.19730
10-06-2022,110.36110
09-06-2022,110.77300
08-06-2022,110.69600
07-06-2022,110.87410
06-06-2022,111.46800
03-06-2022,111.68540
02-06-2022,113.04470
01-06-2022,113.04690
31-05-2022,111.39850
30-05-2022,110.88540
27-05-2022,109.12390
26-05-2022,109.06410
25-05-2022,108.47360
24-05-2022,110.35920
23-05-2022,110.71940
20-05-2022,110.52060
19-05-2022,109.17370
18-05-2022,110.42420
17-05-2022,110.51260
16-05-2022,108.38100
13-05-2022,107.04810
12-05-2022,106.82650
11-05-2022,108.19240
10-05-2022,109.62780
09-05-2022,111.10720
06-05-2022,111.91700
05-05-2022,113.39280
04-05-2022,113.54790
02-05-2022,115.66750
29-04-2022,116.43710
28-04-2022,117.26540
27-04-2022,116.32390
26-04-2022,116.53810
25-04-2022,115.73640
22-04-2022,116.98770
21-04-2022,117.06810
20-04-2022,116.07930
19-04-2022,116.06710
18-04-2022,117.00860
13-04-2022,117.55220
12-04-2022,117.62720
11-04-2022,118.74340
08-04-2022,118.15900
07-04-2022,117.38080
06-04-2022,117.96150
05-04-2022,117.67290
04-04-2022,116.18190
01-04-2022,114.86550
31-03-2022,113.38810
30-03-2022,113.39380
29-03-2022,112.83300
28-03-2022,111.37730
25-03-2022,111.84140
24-03-2022,112.12900
23-03-2022,112.05940
22-03-2022,111.81360
21-03-2022,111.80340
17-03-2022,112.12780
16-03-2022,111.49960
15-03-2022,110.79150
14-03-2022,111.37760
11-03-2022,110.39590
10-03-2022,109.83990
09-03-2022,108.75360
08-03-2022,107.10740
07-03-2022,106.65620
04-03-2022,108.44320
03-03-2022,109.95230
02-03-2022,109.78980
28-02-2022,109.87350
25-02-2022,109.14470
24-02-2022,105.59190
23-02-2022,109.88920
22-02-2022,109.24150
21-02-2022,110.55550
18-02-2022,112.61630
17-02-2022,113.00940
16-02-2022,113.47020
15-02-2022,112.28590
14-02-2022,111.16490
11-02-2022,114.58050
10-02-2022,116.36100
09-02-2022,116.66280
08-02-2022,116.98970
07-02-2022,118.12130
04-02-2022,118.17790
03-02-2022,117.93840
02-02-2022,118.29250
01-02-2022,116.86150
31-01-2022,115.13830
28-01-2022,113.75420
27-01-2022,113.46440
25-01-2022,114.92650
24-01-2022,113.83880
21-01-2022,118.88710
20-01-2022,120.13110
19-01-2022,120.16820
18-01-2022,120.37380
17-01-2022,121.88900
14-01-2022,121.51440
13-01-2022,120.61450
12-01-2022,120.50300
11-01-2022,119.21220
10-01-2022,119.25900
07-01-2022,118.05780
06-01-2022,118.07800
05-01-2022,117.84490
04-01-2022,117.99370
03-01-2022,117.82950
31-12-2021,116.51350
30-12-2021,115.03920
