date,nav
12-10-2022,4760.28930
11-10-2022,4759.95440
10-10-2022,4760.96660
07-10-2022,4759.81230
06-10-2022,4759.70430
04-10-2022,4758.21770
03-10-2022,4756.89680
30-09-2022,4753.16690
29-09-2022,4751.09030
28-09-2022,4748.79210
27-09-2022,4747.98780
26-09-2022,4748.99290
23-09-2022,4748.42490
22-09-2022,4748.37940
21-09-2022,4748.14390
20-09-2022,4748.17870
19-09-2022,4748.69510
16-09-2022,4746.45940
15-09-2022,4746.16080
14-09-2022,4746.01480
13-09-2022,4746.16540
12-09-2022,4745.66670
09-09-2022,4743.74750
08-09-2022,4743.00820
07-09-2022,4742.33550
06-09-2022,4741.53320
05-09-2022,4740.62760
02-09-2022,4738.02710
01-09-2022,4737.01320
30-08-2022,4735.46540
29-08-2022,4734.79740
26-08-2022,4732.68810
25-08-2022,4732.26610
24-08-2022,4731.76760
23-08-2022,4730.91640
22-08-2022,4730.04940
19-08-2022,4727.94430
18-08-2022,4727.06740
17-08-2022,4726.28390
12-08-2022,4722.26780
11-08-2022,4721.62180
10-08-2022,4720.84990
08-08-2022,4719.26940
05-08-2022,4717.21890
04-08-2022,4717.31960
03-08-2022,4716.46780
02-08-2022,4715.89050
01-08-2022,4714.53610
29-07-2022,4711.28720
28-07-2022,4710.30110
27-07-2022,4709.49040
26-07-2022,4709.61380
25-07-2022,4709.80150
22-07-2022,4707.66460
21-07-2022,4707.00500
20-07-2022,4707.06150
19-07-2022,4706.78890
18-07-2022,4706.42810
15-07-2022,4704.68360
14-07-2022,4703.98870
13-07-2022,4703.32540
12-07-2022,4702.20700
11-07-2022,4701.82920
08-07-2022,4699.94470
07-07-2022,4699.43280
06-07-2022,4698.69580
05-07-2022,4697.14270
04-07-2022,4695.86150
01-07-2022,4693.14190
30-06-2022,4691.86890
29-06-2022,4690.61710
28-06-2022,4690.01260
27-06-2022,4689.51220
24-06-2022,4687.37460
23-06-2022,4686.35430
22-06-2022,4685.40430
21-06-2022,4684.36070
20-06-2022,4683.63570
17-06-2022,4681.54150
16-06-2022,4681.36690
15-06-2022,4681.05990
14-06-2022,4680.77050
13-06-2022,4680.11820
10-06-2022,4678.92350
09-06-2022,4678.24770
08-06-2022,4677.41390
07-06-2022,4674.50030
06-06-2022,4675.79670
03-06-2022,4674.39100
02-06-2022,4673.74960
01-06-2022,4673.34330
31-05-2022,4672.35550
30-05-2022,4671.50900
27-05-2022,4669.73160
26-05-2022,4669.05010
25-05-2022,4668.42910
24-05-2022,4667.53830
23-05-2022,4666.59600
20-05-2022,4664.25140
19-05-2022,4663.76030
18-05-2022,4663.67690
17-05-2022,4663.15680
13-05-2022,4660.42110
12-05-2022,4661.15200
11-05-2022,4661.46500
10-05-2022,4661.66950
09-05-2022,4661.02310
06-05-2022,4659.67530
05-05-2022,4659.81570
04-05-2022,4663.21300
02-05-2022,4670.34380
29-04-2022,4668.63680
28-04-2022,4668.39860
27-04-2022,4667.98130
26-04-2022,4667.50170
25-04-2022,4667.03740
22-04-2022,4665.50940
21-04-2022,4665.10070
20-04-2022,4664.19920
19-04-2022,4663.02640
18-04-2022,4661.76320
13-04-2022,4658.67610
12-04-2022,4659.20250
11-04-2022,4658.45140
08-04-2022,4657.34000
07-04-2022,4659.71500
06-04-2022,4658.90330
05-04-2022,4657.84260
04-04-2022,4657.41260
31-03-2022,4654.79810
